ID,WIDTH,HEIGHT,PROFIT,COPIES
0,18,58,934,8
1,11,11,148,4
2,13,78,613,6
3,40,14,482,4
4,19,19,519,5
5,27,5,88,9
6,6,72,336,8
7,31,10,217,7
8,9,61,443,6
9,51,38,2197,1
10,19,23,583,1
11,57,30,1304,8
12,29,30,1042,1
13,45,16,968,9
14,5,49,270,5
15,68,10,545,1
16,32,62,1822,8
17,16,29,305,7
18,27,37,875,6
19,16,7,153,8
20,16,60,1326,9
21,68,18,1178,9
22,40,44,2388,5
23,37,15,802,6
24,10,47,461,7
25,35,32,1009,8
26,40,76,1989,6
27,35,29,571,4
28,23,43,1292,2
29,52,36,2518,8
30,36,62,2543,6
31,10,8,95,6
32,36,37,960,3
33,48,20,1397,2
34,10,79,702,2
35,34,6,272,7
36,15,16,358,3
37,33,6,182,4
38,26,73,1997,6
39,30,8,356,2
40,16,13,276,6
41,30,30,781,3
42,24,38,908,2
43,57,36,3021,7
44,17,75,1728,4
45,55,8,571,2
46,7,77,356,6
47,26,33,1228,1
48,16,10,155,4
49,24,35,1061,8
