ID,WIDTH,HEIGHT,PROFIT,COPIES
0,7,79,672,2
1,27,34,799,3
2,20,19,275,7
3,10,20,192,1
4,15,21,266,5
5,5,56,419,4
6,23,12,191,1
7,22,44,856,8
8,40,24,1310,5
9,7,76,293,8
10,38,33,1266,6
11,36,16,855,8
12,8,24,195,5
13,24,75,1303,9
14,27,78,1596,4
15,40,37,1728,7
16,18,39,721,9
17,24,36,498,9
18,18,69,635,2
19,15,26,216,5
20,5,16,99,4
21,18,49,1284,3
22,22,42,715,5
23,17,67,1315,7
24,6,57,340,1
25,22,29,874,6
26,39,53,1843,4
27,20,31,379,9
28,9,63,514,6
29,35,67,1947,7
30,19,76,1336,2
31,21,76,1153,1
32,17,47,898,6
33,25,20,637,2
34,11,11,70,8
35,21,66,1424,2
36,13,65,730,7
37,27,77,2003,2
38,25,57,1934,1
39,5,63,231,1
40,12,39,342,8
41,13,36,265,4
42,29,19,320,4
43,38,57,3108,1
44,25,79,1874,9
45,13,46,847,1
46,5,71,232,5
47,31,67,1934,6
48,12,63,1076,8
49,40,50,1128,6
