ID,WIDTH,HEIGHT,PROFIT,COPIES
0,36,62,1893,5
1,6,77,349,5
2,30,61,991,5
3,33,16,304,6
4,17,24,253,9
5,19,41,884,9
6,21,42,1295,9
7,39,27,1081,8
8,7,65,654,4
9,33,32,937,1
10,10,67,457,8
11,6,51,283,2
12,8,17,164,4
13,12,50,795,6
14,22,50,848,7
15,34,72,2966,4
16,17,47,952,8
17,7,75,703,8
18,24,20,691,1
19,27,19,586,6
20,23,43,633,8
21,35,57,1873,9
22,11,69,401,1
23,6,55,270,9
24,36,80,3806,8
25,11,21,300,8
26,27,60,2164,4
27,37,16,778,1
28,26,22,303,1
29,27,15,374,8
30,25,11,324,9
31,15,28,569,3
32,12,12,95,4
33,11,77,1004,2
34,39,69,2204,2
35,14,23,166,3
36,12,63,878,2
37,34,66,1709,3
38,25,77,2487,2
39,20,36,904,9
40,16,62,1135,8
41,39,76,4024,9
42,27,32,1238,1
43,17,60,847,2
44,16,44,902,3
45,38,14,755,2
46,10,40,370,3
47,17,54,686,6
48,21,29,342,8
49,38,64,2634,8
