ID,WIDTH,HEIGHT,PROFIT,COPIES
0,8,65,667,1
1,80,27,2404,1
2,21,18,514,7
3,46,16,1057,6
4,35,24,544,9
5,39,16,821,7
6,23,63,1448,3
7,68,26,1551,9
8,20,67,1164,2
9,27,23,763,8
10,35,78,1624,1
11,27,37,767,2
12,9,40,424,9
13,36,28,1439,6
14,20,67,1932,5
15,33,8,320,3
16,12,59,399,2
17,28,39,1292,7
18,6,64,228,6
19,11,8,60,9
20,31,44,936,9
21,52,28,968,9
22,20,45,504,5
23,62,32,2461,2
24,29,33,783,3
25,49,30,1106,2
26,29,23,992,2
27,73,37,2674,1
28,14,37,714,2
29,54,38,1580,6
30,17,60,1111,4
31,42,38,1492,1
32,27,77,3005,7
33,30,8,216,8
34,12,54,727,1
35,49,31,2079,8
36,25,78,1671,4
37,79,13,557,1
38,5,39,189,2
39,22,16,399,3
40,35,57,1573,4
41,74,7,411,3
42,37,15,372,1
43,32,7,284,4
44,39,27,932,7
45,52,20,1007,7
46,7,22,111,6
47,10,27,351,1
48,10,69,838,4
49,13,30,391,3
