ID,WIDTH,HEIGHT,PROFIT,COPIES
0,36,51,2381,7
1,27,58,956,7
2,24,58,1083,4
3,13,51,486,9
4,15,24,201,8
5,25,80,2540,5
6,7,74,392,9
7,29,78,1899,2
8,23,60,1956,7
9,39,73,1425,2
10,29,10,287,3
11,13,78,1136,2
12,15,51,1126,1
13,15,23,209,3
14,10,51,423,8
15,18,33,862,4
16,29,64,2544,4
17,34,35,986,1
18,30,30,1006,1
19,36,59,3099,5
20,15,80,1614,6
21,8,21,200,4
22,18,15,176,7
23,25,59,1035,6
24,11,48,361,8
25,16,74,1461,4
26,40,50,1587,3
27,17,60,1198,4
28,15,60,601,4
29,30,43,1820,6
30,16,38,866,8
31,18,48,737,3
32,9,16,179,6
33,40,26,1082,4
34,34,48,2141,5
35,12,30,210,1
36,5,60,203,4
37,18,17,313,3
38,22,63,874,3
39,28,77,3125,3
40,33,51,1154,8
41,12,78,900,5
42,5,27,96,3
43,38,26,1474,7
44,28,60,1667,5
45,19,54,659,2
46,33,54,1833,9
47,14,70,693,6
48,31,14,266,2
49,30,77,3461,6
