ID,WIDTH,HEIGHT,PROFIT,COPIES
0,22,39,808,1
1,32,5,94,2
2,28,64,1573,7
3,36,10,462,9
4,37,40,1468,3
5,47,15,464,9
6,23,26,867,8
7,41,23,564,3
8,31,23,781,2
9,79,8,394,6
10,24,65,2128,7
11,21,25,749,7
12,16,12,230,6
13,56,24,1430,2
14,7,37,308,7
15,72,36,2816,4
16,21,78,1098,2
17,76,31,1863,6
18,11,18,171,4
19,56,33,1060,4
20,8,46,362,9
21,60,39,1884,3
22,31,71,1443,4
23,13,35,406,5
24,40,29,638,2
25,12,13,226,1
26,25,15,532,3
27,69,16,1020,1
28,32,73,2992,6
29,58,6,285,2
30,32,56,1777,3
31,54,28,1872,8
32,11,58,339,3
33,38,38,1813,9
34,38,38,2112,4
35,33,20,668,7
36,5,47,277,9
37,24,34,493,7
38,30,60,940,8
39,61,18,976,3
40,14,62,1218,1
41,69,16,1487,1
42,40,62,2773,1
43,60,7,445,9
44,27,43,1180,8
45,75,19,882,9
46,18,45,790,6
47,61,9,379,3
48,17,18,291,6
49,46,13,330,2
