ID,WIDTH,HEIGHT,PROFIT,COPIES
0,21,49,1513,6
1,38,46,2408,5
2,7,23,119,9
3,19,68,1910,3
4,36,51,2118,7
5,10,73,511,3
6,24,59,1482,7
7,22,11,214,5
8,32,77,3051,7
9,5,76,435,1
10,20,73,2178,1
11,13,32,326,8
12,8,22,200,8
13,11,60,881,3
14,23,15,331,9
15,13,68,1032,1
16,19,48,1067,4
17,6,14,53,3
18,14,33,490,6
19,17,66,886,3
20,22,39,557,9
21,23,23,788,1
22,18,61,1058,3
23,18,50,1149,7
24,19,73,1178,3
25,36,59,2998,1
26,31,46,2098,3
27,32,71,2229,6
28,5,38,195,9
29,29,56,1304,3
30,21,17,466,2
31,22,66,1665,1
32,5,21,131,3
33,33,33,1540,5
34,11,46,493,9
35,25,72,2030,1
36,40,30,1499,4
37,17,48,516,2
38,9,18,119,6
39,15,12,213,3
40,38,76,4040,7
41,27,48,1439,3
42,21,44,622,5
43,35,12,270,1
44,26,41,544,3
45,24,62,2125,7
46,15,59,1068,2
47,40,55,1864,6
48,26,64,835,3
49,28,76,1866,3
