ID,WIDTH,HEIGHT,PROFIT,COPIES
0,29,70,2132,7
1,5,79,317,7
2,10,58,615,9
3,20,49,1286,5
4,34,24,765,7
5,29,52,1441,8
6,17,59,968,7
7,15,11,212,3
8,23,39,921,8
9,16,19,363,5
10,23,73,2178,6
11,7,29,302,1
12,26,13,325,7
13,13,40,413,9
14,29,71,2807,4
15,20,16,342,4
16,38,10,529,2
17,7,66,526,1
18,34,56,2280,2
19,32,10,229,3
20,25,67,1584,5
21,27,41,1193,5
22,40,79,2348,5
23,29,48,1226,5
24,16,12,199,2
25,18,17,220,9
26,7,25,184,1
27,31,59,1177,2
28,12,15,137,5
29,32,20,959,5
30,8,72,821,5
31,35,58,1928,3
32,26,42,1197,3
33,33,78,2051,3
34,21,18,261,5
35,26,58,1188,1
36,19,51,572,2
37,17,57,1013,2
38,10,27,224,3
39,7,39,246,1
40,25,71,1177,7
41,26,79,1358,4
42,19,45,958,9
43,13,78,563,2
44,18,15,263,2
45,31,67,3069,7
46,28,64,1125,9
47,30,79,2152,9
48,16,42,430,7
49,7,75,504,4
