ID,WIDTH,HEIGHT,PROFIT,COPIES
0,11,24,175,3
1,10,61,693,1
2,36,54,1701,9
3,24,67,2354,2
4,24,25,823,4
5,16,18,319,1
6,34,71,2261,2
7,13,13,127,8
8,28,26,534,1
9,29,27,495,8
10,19,40,422,1
11,32,64,1545,1
12,20,12,202,3
13,35,32,806,9
14,38,20,775,2
15,30,34,543,2
16,13,74,505,8
17,29,17,477,4
18,31,45,1873,1
19,5,27,171,4
20,33,59,1552,1
21,35,39,1958,4
22,25,17,262,3
23,25,14,501,9
24,32,41,1366,7
25,19,15,378,3
26,16,73,606,3
27,35,63,1229,6
28,25,58,893,4
29,5,16,116,8
30,14,70,756,9
31,40,50,1976,5
32,13,17,259,7
33,21,60,959,1
34,23,61,921,5
35,16,56,553,4
36,28,65,1583,3
37,8,25,152,4
38,15,39,541,7
39,22,75,1875,7
40,16,51,1077,4
41,7,54,567,4
42,36,36,900,1
43,33,77,3423,9
44,19,58,1525,3
45,12,53,875,9
46,28,61,1949,4
47,14,18,310,1
48,40,53,2593,5
49,8,70,765,6
