ID,WIDTH,HEIGHT,PROFIT,COPIES
0,8,54,406,3
1,18,11,184,9
2,20,34,511,4
3,13,34,443,5
4,40,55,3213,1
5,64,16,1041,3
6,5,15,64,6
7,77,33,2902,1
8,10,21,263,2
9,78,31,2506,1
10,16,52,1158,5
11,39,35,1395,7
12,17,54,1377,8
13,41,8,489,6
14,36,38,1726,3
15,50,39,1127,9
16,8,70,306,1
17,74,34,2371,4
18,7,21,213,1
19,26,34,739,8
20,8,65,360,2
21,15,29,252,1
22,5,12,40,1
23,15,40,602,5
24,30,67,2703,2
25,34,7,257,9
26,8,56,530,3
27,42,20,1135,6
28,13,46,488,7
29,40,19,929,7
30,35,37,1155,2
31,66,12,808,7
32,12,59,516,4
33,74,30,1515,9
34,30,53,1236,3
35,66,34,2124,7
36,36,62,1456,4
37,54,33,1029,4
38,18,28,275,9
39,30,15,412,3
40,7,14,143,4
41,55,17,1038,2
42,21,23,559,1
43,64,23,780,6
44,14,74,958,7
45,18,13,229,1
46,15,29,272,6
47,38,29,1594,5
48,18,72,1702,2
49,29,13,507,4
