ID,WIDTH,HEIGHT,PROFIT,COPIES
0,27,27,982,9
1,39,71,1647,2
2,22,50,1510,9
3,31,40,817,6
4,27,54,2028,6
5,33,31,1326,8
6,12,15,253,6
7,25,53,997,5
8,20,25,501,3
9,8,53,251,9
10,39,26,969,3
11,36,48,967,8
12,30,17,663,4
13,36,29,580,7
14,24,27,356,4
15,31,48,2160,8
16,18,39,516,9
17,26,17,662,3
18,26,28,519,1
19,24,20,317,4
20,31,13,207,2
21,24,15,485,1
22,10,38,524,1
23,6,61,190,5
24,39,50,1080,4
25,33,58,1281,2
26,16,10,157,6
27,6,28,232,6
28,12,57,982,9
29,20,43,1156,3
30,32,50,1883,2
31,31,30,580,3
32,17,75,697,3
33,13,14,131,2
34,24,18,642,5
35,16,59,1357,3
36,14,11,187,3
37,34,38,1281,9
38,13,54,479,1
39,36,56,1123,8
40,16,46,669,7
41,38,51,2056,9
42,35,32,1582,1
43,18,15,317,1
44,5,50,138,5
45,30,10,253,4
46,29,10,304,8
47,28,35,1322,9
48,25,78,2687,1
49,28,37,795,5
