ID,WIDTH,HEIGHT,PROFIT,COPIES
0,39,48,1244,9
1,31,69,1283,8
2,29,79,1983,8
3,21,21,496,8
4,15,27,287,9
5,6,57,183,2
6,37,31,767,7
7,31,80,2789,9
8,10,20,214,2
9,16,55,833,3
10,23,57,1293,1
11,25,32,922,5
12,30,57,2439,6
13,20,70,822,1
14,26,61,1256,7
15,10,13,147,2
16,15,40,718,8
17,29,17,299,1
18,36,56,2504,2
19,25,13,345,7
20,7,77,392,4
21,21,74,1761,2
22,17,22,230,1
23,7,18,186,7
24,6,63,561,1
25,24,59,1504,7
26,38,44,1073,7
27,23,50,1529,4
28,31,23,577,5
29,33,17,487,4
30,27,44,1295,1
31,35,21,834,2
32,26,23,503,9
33,11,54,539,2
34,9,53,239,1
35,11,80,584,3
36,32,26,668,5
37,14,78,769,2
38,25,43,1200,6
39,8,45,447,7
40,22,61,781,2
41,8,57,597,1
42,7,44,166,2
43,5,76,490,1
44,5,24,75,6
45,6,69,380,3
46,36,50,1491,2
47,10,50,539,3
48,14,27,207,3
49,23,27,907,4
