ID,WIDTH,HEIGHT,PROFIT,COPIES
0,34,13,619,6
1,27,78,1237,2
2,31,51,1230,3
3,12,64,631,6
4,21,34,665,4
5,25,79,1264,6
6,38,39,1883,4
7,29,57,1552,7
8,13,65,1228,2
9,39,75,3795,4
10,13,77,1273,8
11,5,44,113,8
12,29,12,479,5
13,38,14,785,6
14,9,34,286,1
15,23,79,1288,7
16,24,30,695,2
17,6,33,108,6
18,14,43,625,9
19,33,44,1684,4
20,38,29,1347,8
21,33,14,547,5
22,27,24,956,3
23,17,64,1063,2
24,27,17,524,7
25,37,16,658,8
26,13,66,1142,8
27,9,24,221,9
28,5,36,201,9
29,11,52,671,3
30,16,11,196,8
31,20,68,1673,8
32,14,37,763,4
33,8,35,326,2
34,40,46,2717,5
35,28,48,730,9
36,29,53,1556,5
37,13,69,622,9
38,31,11,363,7
39,7,53,479,4
40,8,15,77,9
41,33,48,1718,9
42,9,12,151,4
43,33,65,2328,5
44,24,33,803,6
45,40,54,3204,4
46,38,80,1758,9
47,21,18,368,7
48,16,11,234,9
49,24,49,815,2
