ID,WIDTH,HEIGHT,PROFIT,COPIES
0,32,75,2025,8
1,6,70,496,1
2,16,34,660,3
3,25,13,215,2
4,40,49,1079,8
5,32,67,2703,2
6,18,55,527,8
7,28,73,1498,7
8,39,39,1022,8
9,20,53,589,1
10,14,31,363,3
11,40,13,644,3
12,8,15,118,3
13,10,67,404,2
14,12,80,1305,5
15,5,61,154,1
16,26,18,304,9
17,37,61,2741,5
18,8,60,412,9
19,12,50,530,9
20,31,12,242,8
21,29,59,2063,1
22,26,21,547,9
23,12,36,639,7
24,13,77,689,2
25,38,61,3058,3
26,33,12,448,5
27,13,71,691,4
28,38,72,2071,2
29,21,70,1900,5
30,24,28,653,5
31,22,35,900,4
32,40,59,2407,9
33,11,29,406,6
34,6,71,561,4
35,9,74,802,9
36,9,24,113,6
37,20,71,1205,2
38,30,19,325,2
39,22,72,1273,4
40,16,70,1278,3
41,18,63,1211,3
42,30,67,1414,3
43,13,67,928,6
44,26,68,1728,5
45,35,24,804,6
46,32,42,1411,8
47,38,38,1057,6
48,19,50,1093,4
49,30,38,830,2
