ID,WIDTH,HEIGHT,PROFIT,COPIES
0,18,56,1115,9
1,30,31,1224,7
2,17,12,294,5
3,34,20,901,6
4,31,29,638,2
5,8,68,798,1
6,24,18,382,7
7,12,28,423,3
8,19,47,595,8
9,7,20,184,6
10,37,10,402,9
11,28,75,1322,4
12,30,56,1241,3
13,39,48,1681,6
14,37,55,2312,9
15,14,32,459,2
16,32,30,515,5
17,15,13,198,2
18,35,10,381,9
19,16,25,228,6
20,31,36,1096,7
21,34,14,287,4
22,39,55,2432,4
23,34,24,1125,9
24,36,40,1119,8
25,26,33,1206,2
26,40,65,3588,9
27,21,68,738,7
28,22,75,2030,1
29,31,56,1627,5
30,30,61,1252,8
31,8,44,203,5
32,6,55,469,2
33,33,53,1805,2
34,40,45,2452,9
35,37,76,3917,5
36,26,33,813,6
37,26,14,245,8
38,15,25,243,9
39,20,30,433,6
40,15,19,393,6
41,24,73,1992,6
42,31,17,502,1
43,11,76,900,6
44,12,66,834,8
45,5,68,329,4
46,25,79,1751,7
47,16,29,406,7
48,25,43,1384,4
49,7,53,543,4
