ID,WIDTH,HEIGHT
0,436,1490
1,232,1320
2,236,932
3,822,638
4,1004,1094
5,268,1222
6,632,894
7,1110,346
8,598,532
9,658,922
10,732,1830
11,822,1740
12,932,1106
13,598,732
14,568,1322
15,1792,1006
16,1248,746
17,932,892
18,364,184
19,378,200
20,410,166
21,426,148
22,426,296
23,436,116
24,464,1006
25,520,206
26,520,350
27,540,530
28,548,1414
29,548,1882
30,554,496
31,554,758
32,556,496
33,558,658
34,560,474
35,572,592
36,532,976
37,542,1176
38,552,1574
39,562,1390
40,572,1490
41,582,1590
42,592,1690
43,602,1030
44,728,1722
45,1528,1448
46,1858,2648
47,1724,466
48,928,1674
49,2028,932
50,1026,1636
51,758,746
52,928,916
53,2006,564
54,1028,1894
55,1376,1932
56,726,1750
57,2098,946
58,1238,1206
59,1026,768
60,1738,932
61,998,2532
62,1968,2422
63,2828,1944
64,1536,1788
65,436,732
66,732,822
67,636,932
68,822,598
69,1004,568
70,469,792
71,932,648
72,2110,932
73,598,562
74,654,722
75,924,3724
76,1490,1830
77,1320,1740
78,932,2100
79,638,732
80,1094,1322
81,1222,2406
82,894,746
83,546,892
84,532,2136
85,452,646
86,724,1268
87,922,674
88,824,632
89,724,938
90,754,448
91,922,316
92,2006,894
93,578,1932
94,724,1750
95,1976,944
96,1236,1206
97,1228,766
98,1738,932
99,992,2532
100,560,2422
101,720,1942
102,1534,784
103,644,1232
104,1026,896
105,234,248
106,542,126
107,236,542
108,128,122
109,1024,2788
110,9098,8726
111,5468,3524
112,1264,4522
113,2354,1294
114,1696,2546
115,2546,5004
116,586,894
117,564,894
118,564,1022
119,1254,2014
120,2014,1254
121,1254,1298
122,2350,2366
123,2502,2506
124,1296,2366
125,298,132
126,352,128
127,438,830
128,122,740
129,332,1104
130,498,732
131,268,328
132,794,108
133,248,644
134,532,394
135,162,384
136,478,216
137,210,266
138,326,148
139,926,296
140,1436,136
141,1064,1206
142,726,602
143,322,356
144,146,230
145,644,114
146,574,778
147,254,392
148,458,626
149,626,196
