ID,WIDTH,HEIGHT
0,28,80
1,48,188
2,256,358
3,444,566
4,2588,254
5,256,4502
6,2002,322
7,3028,1002
8,802,654
9,364,388
10,532,2490
11,534,2320
12,536,632
13,522,436
14,904,2098
15,764,2224
16,832,392
17,2110,5548
18,698,232
19,456,322
20,1532,1490
21,1532,1320
22,1534,1632
23,1522,1436
24,1904,1098
25,1764,1224
26,1832,1392
27,1110,1548
28,1698,1232
29,1456,1322
30,3532,1490
31,3532,1320
32,3536,1632
33,3522,1436
34,3904,1098
35,3764,1224
36,3832,1392
37,3110,1548
38,3698,1232
39,3456,1322
40,1532,2490
41,1532,2320
42,1532,2632
43,1522,2436
44,1904,2098
45,1764,2224
46,1832,2392
47,1110,2548
48,1698,2232
49,1456,2322
50,436,1490
51,232,1320
52,236,932
53,822,636
54,1004,1094
55,2694,1220
56,632,894
57,1110,346
58,598,532
59,658,920
60,730,1830
61,822,1740
62,932,1108
63,598,732
64,562,1322
65,1794,1008
66,1248,748
67,936,892
68,362,182
69,378,200
70,410,164
71,424,148
72,426,296
73,438,116
74,464,1006
75,520,206
76,520,350
77,540,530
78,548,1412
79,548,1882
80,552,496
81,554,754
82,556,496
83,558,654
84,570,478
85,572,592
86,574,978
87,576,1176
88,578,1574
89,580,1390
90,590,1490
91,600,1590
92,620,1690
93,662,1034
94,724,1724
95,1526,1446
96,1858,2648
97,1728,464
98,928,1674
99,2028,932
100,1022,1638
101,752,746
102,926,916
103,2006,566
104,1024,1892
105,1376,1932
106,724,1750
107,2098,946
108,1238,1204
109,1026,764
110,1736,932
111,996,2532
112,1966,2422
113,2828,1942
114,1534,1788
115,432,738
116,732,822
117,636,932
118,822,598
119,1004,568
120,466,792
121,932,648
122,2110,932
123,598,562
124,658,726
125,924,3722
126,1490,1830
127,1320,1740
128,932,2100
129,638,732
130,1094,1322
131,1222,2402
132,894,746
133,544,894
134,532,2132
135,452,642
136,724,1264
137,928,678
138,828,632
139,724,938
140,754,444
141,928,316
142,2006,894
143,576,1932
144,726,1750
145,1974,946
146,1238,1206
147,1228,762
148,1732,932
149,992,2532
150,562,2420
151,724,1944
152,1538,788
153,648,1232
154,1026,892
155,2366,248
156,542,128
157,236,542
158,128,1266
159,1026,2786
160,9096,8726
161,5468,3524
162,1266,4526
163,2354,1296
164,2694,2548
165,2544,5004
166,586,894
167,568,898
168,564,1022
169,1254,2016
170,2016,1254
171,1258,1298
172,2350,2364
173,2504,2504
174,1296,2366
175,298,132
176,358,124
177,438,830
178,122,740
179,332,1108
180,498,732
181,266,326
182,796,106
183,248,646
184,536,396
185,1666,1388
186,478,218
187,210,268
188,2322,148
189,2924,296
190,1438,136
191,1064,1206
192,1728,602
193,322,2358
194,148,230
195,648,2116
196,1578,1776
197,1254,394
198,1458,626
199,624,196
