ID,WIDTH,HEIGHT
0,28,76
1,20,90
2,50,100
3,63,77
4,27,12
5,84,71
6,55,50
7,83,68
8,37,78
9,60,69
10,72,64
11,65,72
12,59,88
13,98,79
14,100,89
15,9,38
16,44,19
17,98,100
18,90,76
19,64,64
20,89,60
21,58,83
22,91,74
23,81,53
24,96,65
25,81,77
26,54,84
27,72,4
28,15,87
29,65,83
30,29,69
31,100,65
32,96,58
33,12,66
34,65,89
35,51,90
36,88,97
37,69,81
38,63,84
39,65,75
40,92,98
41,89,72
42,73,90
43,90,72
44,57,60
45,69,74
46,45,9
47,77,80
48,35,35
49,62,89
50,78,88
51,75,50
52,74,70
53,77,16
54,72,80
55,86,83
56,74,67
57,83,53
58,79,83
59,57,76
60,87,77
61,60,52
62,97,98
63,91,82
64,11,99
65,50,75
66,27,83
67,86,99
68,96,80
69,50,87
70,68,62
71,93,77
72,94,74
73,14,80
74,71,62
75,12,18
76,52,80
77,38,18
78,37,25
79,42,20
