ID,WIDTH,HEIGHT
0,92,27
1,90,71
2,44,65
3,76,99
4,42,95
5,31,7
6,65,26
7,99,74
8,24,6
9,60,10
10,63,9
11,23,59
12,60,49
13,32,1
14,27,69
15,67,44
16,8,47
17,38,35
18,79,95
19,89,50
20,54,56
21,98,2
22,75,9
23,76,34
24,22,64
25,68,23
26,4,67
27,52,83
28,67,94
29,38,56
30,87,57
31,71,20
32,77,100
33,29,87
34,81,2
35,23,1
36,76,73
37,97,40
38,74,57
39,30,15
40,19,33
41,31,70
42,89,12
43,47,83
44,94,38
45,54,66
46,80,88
47,63,62
48,24,75
49,20,49
50,38,42
51,1,40
52,65,66
53,18,77
54,83,61
55,16,39
56,5,69
57,72,37
58,73,68
59,97,16
60,66,70
61,35,52
62,95,19
63,66,58
64,4,93
65,98,78
66,71,3
67,78,89
68,8,93
69,83,3
70,59,41
71,24,63
72,100,58
73,45,49
74,45,90
75,24,70
76,36,12
77,72,72
78,53,38
79,34,32
