ID,WIDTH,HEIGHT
0,70,40
1,21,4
2,62,52
3,15,73
4,35,89
5,11,56
6,65,62
7,54,30
8,65,16
9,22,7
10,79,27
11,26,31
12,84,8
13,10,80
14,92,3
15,53,65
16,47,89
17,64,30
18,27,78
19,90,53
20,42,13
21,7,46
22,38,74
23,26,52
24,92,70
25,93,50
26,16,47
27,84,50
28,53,82
29,11,98
30,81,86
31,19,70
32,12,4
33,85,78
34,91,13
35,20,66
36,94,25
37,68,13
38,33,84
39,9,29
40,52,68
41,51,58
42,29,88
43,41,79
44,76,88
45,56,3
46,36,46
47,6,74
48,88,74
49,37,69
50,43,15
51,27,1
52,44,48
53,85,12
54,71,83
55,57,82
56,33,65
57,21,22
58,75,73
59,87,74
60,76,16
61,100,19
62,46,39
63,38,66
64,30,21
65,12,60
66,5,72
67,66,79
68,83,36
69,79,33
70,8,92
71,60,69
72,58,51
73,56,62
74,43,57
75,42,24
76,9,87
77,32,1
78,33,54
79,68,68
