ID,WIDTH,HEIGHT
0,90,38
1,82,24
2,75,18
3,98,88
4,97,27
5,99,4
6,85,14
7,85,24
8,76,28
9,35,46
10,69,20
11,79,21
12,99,41
13,88,49
14,96,39
15,82,30
16,95,15
17,95,14
18,96,19
19,93,50
20,99,1
21,75,40
22,69,11
23,66,82
24,76,49
25,47,85
26,79,64
27,69,27
28,97,8
29,94,28
30,75,30
31,69,32
32,90,29
33,99,39
34,11,7
35,18,100
36,88,61
37,76,12
38,79,45
39,95,28
40,67,6
41,46,47
42,39,45
43,84,19
44,85,12
45,91,44
46,70,56
47,82,21
48,77,30
49,93,2
50,14,31
51,89,35
52,76,9
53,68,22
54,79,16
55,68,11
56,84,50
57,87,3
58,86,62
59,86,98
60,99,3
61,78,46
62,75,21
63,86,47
64,88,17
65,68,50
66,68,41
67,90,8
68,86,43
69,86,17
70,6,23
71,67,30
72,37,31
73,3,45
74,79,17
75,87,14
76,69,30
77,91,35
78,97,22
79,80,9
80,91,41
81,34,91
82,87,39
83,24,17
84,86,14
85,42,50
86,86,17
87,38,36
88,89,49
89,11,82
90,93,8
91,74,16
92,100,45
93,95,11
94,73,9
95,100,9
96,27,67
97,36,72
98,97,23
99,99,13
