ID,WIDTH,HEIGHT
0,20,9
1,1,23
2,23,17
3,12,12
4,11,3
5,5,33
6,24,16
7,6,20
8,6,15
9,20,23
10,21,4
11,27,35
12,1,32
13,20,25
14,33,22
15,1,8
16,3,13
17,23,11
18,21,21
19,6,3
20,32,2
21,26,1
22,29,31
23,26,30
24,15,18
25,1,25
26,5,25
27,23,2
28,28,21
29,3,22
30,16,23
31,4,20
32,21,21
33,29,11
34,35,20
35,23,22
36,26,1
37,15,23
38,10,25
39,7,28
40,15,27
41,16,31
42,9,22
43,34,34
44,7,3
45,29,19
46,3,8
47,18,12
48,35,17
49,26,18
50,13,24
51,24,17
52,34,31
53,27,2
54,34,20
55,27,11
56,26,17
57,28,24
58,4,27
59,10,35
