ID,WIDTH,HEIGHT
0,90,17
1,76,68
2,68,14
3,76,22
4,83,38
5,87,29
6,100,40
7,83,39
8,77,69
9,99,1
10,57,77
11,100,17
12,94,13
13,27,90
14,84,27
15,83,56
16,16,78
17,78,31
18,71,38
19,86,8
20,3,90
21,79,38
22,66,10
23,92,21
24,66,14
25,89,7
26,68,45
27,70,46
28,73,4
29,72,38
30,80,41
31,89,82
32,88,6
33,98,30
34,48,99
35,87,30
36,77,19
37,95,83
38,37,78
39,91,40
40,73,44
41,69,49
42,92,49
43,67,12
44,78,31
45,28,27
46,66,42
47,87,45
48,91,30
49,73,16
50,83,46
51,79,39
52,77,40
53,7,16
54,73,12
55,71,96
56,71,12
57,64,78
58,71,40
59,84,63
60,73,45
61,33,2
62,18,85
63,72,44
64,27,94
65,75,38
66,92,30
67,97,35
68,52,97
69,55,85
70,80,43
71,96,38
72,92,65
73,72,44
74,76,17
75,67,3
76,42,97
77,83,15
78,21,67
79,82,30
80,68,38
81,2,47
82,92,1
83,70,18
84,84,41
85,94,41
86,78,10
87,67,17
88,74,7
89,94,47
90,71,31
91,71,29
92,71,34
93,68,14
94,73,14
95,84,2
96,77,22
97,84,43
98,83,8
99,69,37
