ID,WIDTH,HEIGHT
0,72,50
1,86,57
2,58,52
3,55,79
4,72,56
5,77,79
6,64,63
7,51,56
8,84,74
9,80,61
10,82,87
11,11,97
12,58,52
13,44,69
14,74,22
15,80,95
16,44,44
17,70,61
18,53,68
19,62,56
20,91,96
21,57,79
22,56,76
23,55,80
24,100,59
25,7,9
26,71,96
27,11,16
28,70,85
29,67,100
30,97,77
31,77,62
32,3,23
33,93,3
34,85,70
35,55,70
36,96,71
37,25,77
38,35,26
39,96,91
40,51,82
41,80,43
42,46,42
43,98,73
44,68,54
45,78,81
46,79,20
47,11,77
48,98,88
49,98,30
50,53,59
51,86,71
52,88,84
53,28,94
54,100,61
55,73,88
56,93,42
57,80,14
58,71,25
59,21,17
60,68,11
61,75,98
62,77,99
63,81,57
64,79,91
65,41,44
66,58,86
67,3,72
68,66,83
69,68,51
70,67,34
71,37,23
72,65,87
73,57,71
74,7,96
75,87,48
76,76,52
77,9,67
78,23,76
79,88,85
80,98,80
81,71,95
82,50,98
83,7,89
84,32,79
85,95,99
86,91,93
87,37,44
88,77,69
89,87,16
90,92,99
91,29,15
92,84,82
93,78,93
94,54,67
95,82,99
96,52,55
97,88,82
98,79,97
99,97,94
