ID,WIDTH,HEIGHT
0,36,77
1,76,68
2,4,75
3,15,81
4,26,92
5,87,29
6,50,93
7,26,92
8,77,69
9,99,1
10,57,77
11,49,77
12,41,74
13,27,90
14,27,84
15,83,56
16,16,78
17,18,87
18,8,92
19,30,71
20,3,90
21,20,92
22,1,72
23,38,80
24,1,75
25,34,70
26,5,96
27,8,97
28,11,68
29,9,91
30,21,94
31,89,82
32,33,69
33,46,86
34,48,99
35,32,86
36,16,79
37,95,83
38,37,78
39,37,93
40,11,96
41,69,49
42,38,99
43,3,73
44,78,31
45,28,27
46,66,42
47,31,96
48,37,86
49,12,76
50,25,97
51,20,93
52,17,93
53,7,16
54,11,74
55,71,96
56,8,73
57,64,78
58,9,93
59,84,63
60,12,97
61,33,2
62,18,85
63,9,96
64,27,94
65,14,92
66,39,86
67,46,90
68,52,97
69,55,85
70,21,95
71,44,92
72,92,65
73,9,96
74,15,77
75,3,67
76,42,97
77,83,15
78,21,67
79,25,86
80,4,92
81,2,47
82,39,66
83,70,18
84,27,94
85,41,94
86,18,72
87,2,77
88,12,70
89,41,98
90,9,87
91,8,85
92,9,89
93,4,75
94,73,14
95,26,67
96,77,22
97,27,95
98,26,71
99,6,91
