ID,WIDTH,HEIGHT
0,49,67
1,83,93
2,44,16
3,23,40
4,41,8
5,41,39
6,41,27
7,86,91
8,45,83
9,10,47
10,1,50
11,11,5
12,10,4
13,41,16
14,22,35
15,48,30
16,37,96
17,33,47
18,5,31
19,46,17
20,26,46
21,37,39
22,49,39
23,6,15
24,26,10
25,3,96
26,6,71
27,28,25
28,38,36
29,30,9
30,23,40
31,11,98
32,12,23
33,19,37
34,67,33
35,6,86
36,47,80
37,20,26
38,44,38
39,62,75
40,44,32
41,33,27
42,98,4
43,31,32
44,3,4
45,7,40
46,11,88
47,11,50
48,72,88
49,92,63
50,91,22
51,51,80
52,5,33
53,90,100
54,25,23
55,5,22
56,49,41
57,49,47
58,25,36
59,20,25
60,4,9
61,20,7
62,36,11
63,47,41
64,21,40
65,2,27
66,9,47
67,90,17
68,50,32
69,46,10
70,43,97
71,90,6
72,40,90
73,2,4
74,40,5
75,47,6
76,42,1
77,69,59
78,97,75
79,20,77
