ID,WIDTH,HEIGHT
0,57,25
1,2,64
2,65,48
3,34,32
4,32,7
5,13,93
6,68,46
7,17,55
8,17,43
9,57,65
10,58,10
11,77,100
12,2,90
13,55,71
14,93,62
15,3,21
16,8,37
17,64,31
18,60,58
19,17,9
20,91,5
21,72,1
22,81,87
23,75,85
24,41,50
25,2,71
26,14,70
27,65,4
28,78,60
29,8,62
30,45,64
31,10,56
32,59,59
33,81,30
34,98,57
35,65,63
36,72,2
37,41,64
38,28,72
39,20,80
40,41,77
41,46,87
42,23,63
43,96,96
44,20,7
45,83,53
46,7,21
47,49,34
48,98,48
49,74,51
50,35,66
51,69,49
52,97,87
53,76,5
54,95,56
55,76,30
56,74,49
57,78,68
58,10,78
59,27,99
