GCUT04.TXT
50
50
250 184
1	1	174	139	
2	1	165	86	
3	1	175	179	
4	1	88	74	
5	1	163	162	
6	1	125	97	
7	1	101	64	
8	1	66	69	
9	1	69	97	
10	1	183	122	
11	1	158	178	
12	1	144	141	
13	1	160	111	
14	1	70	140	
15	1	184	158	
16	1	103	95	
17	1	92	147	
18	1	123	134	
19	1	141	105	
20	1	156	98	
21	1	139	103	
22	1	68	150	
23	1	122	159	
24	1	121	152	
25	1	85	97	
26	1	73	84	
27	1	111	118	
28	1	147	136	
29	1	177	108	
30	1	84	164	
31	1	127	155	
32	1	92	103	
33	1	171	63	
34	1	67	132	
35	1	71	83	
36	1	86	92	
37	1	166	99	
38	1	127	131	
39	1	141	145	
40	1	164	150	
41	1	121	77	
42	1	110	107	
43	1	138	124	
44	1	178	87	
45	1	62	82	
46	1	128	109	
47	1	106	97	
48	1	62	151	
49	1	173	117	
50	1	68	84	
