ID,WIDTH,HEIGHT,GROUP
0,109,128,0
1,82,62,0
2,118,111,0
3,83,71,0
4,84,73,1
5,159,122,2
6,69,66,2
7,151,62,2
8,140,70,2
9,136,147,3
10,77,121,4
11,97,85,4
12,87,178,5
13,64,101,5
14,152,121,6
15,141,144,6
16,103,92,6
17,179,175,7
18,95,103,7
19,103,139,8
20,139,174,8
21,122,183,9
22,117,173,9
23,131,127,9
24,107,110,10
25,92,86,11
26,111,160,11
27,132,67,12
28,97,125,13
29,147,92,13
30,134,123,13
31,162,163,14
32,150,68,14
33,63,171,14
34,99,166,15
35,155,127,15
36,97,106,15
37,86,165,16
38,124,138,16
39,105,141,16
40,150,164,16
41,178,158,16
42,145,141,16
43,74,88,17
44,97,69,18
45,108,177,18
46,98,156,18
47,158,184,19
48,84,68,19
49,164,84,19
