ID,WIDTH,HEIGHT,GROUP
0,268,352,0
1,678,414,0
2,572,665,1
3,745,422,1
4,446,433,2
5,668,506,2
6,349,566,3
7,277,426,3
8,554,549,4
9,497,696,4
10,290,605,4
11,583,421,4
12,483,532,5
13,537,355,5
14,604,519,5
15,264,594,6
16,728,359,6
17,614,585,6
18,656,278,6
19,276,660,7
20,382,323,8
21,599,269,8
22,465,590,8
23,446,327,8
24,339,405,9
25,644,465,10
26,439,281,10
27,746,596,11
28,625,568,11
29,426,579,12
30,324,512,12
31,716,640,12
32,542,400,12
33,543,290,13
34,467,679,13
35,479,606,13
36,392,491,14
37,546,590,15
38,634,596,15
39,321,520,15
40,729,723,15
41,482,640,16
42,405,635,17
43,459,528,17
44,486,320,18
45,254,685,18
46,417,300,18
47,734,616,18
48,434,622,19
49,273,526,19
