Solution value: 71.0
Elapsed time: 55.475555841 secs 
---------------------------------
ID x                 y                
---------------------------------
1R -0.30399977767896824 -13.03
2 3.732102018850951 -12.390000000000002
3 -0.05015669603111039 -10.62
4 -7.490156696031113 -0.0950000000000013
5 -8.355156696031111 5.5699999999999985
7 0.6248433039688883 -3.295000000000001
8 12.764843303968888 0.0
11 3.454843303968886 12.105000000000002
12 -11.500156696031098 0.6450000000000014
13 -6.5051566960311105 3.1399999999999983
14R -0.7841109647437641 13.26
16 -2.965156696031111 11.99
18 4.159843303968888 7.4700000000000015
22 5.934619943916705 10.385000000000002
24 8.769843303968889 3.810000000000003
25 -11.480156696031115 -3.6149999999999993
26 1.9098433039688893 -10.3
28 7.674843303968887 -6.919999999999998
29 -3.5101566960311104 4.294999999999998
30 9.014843303968886 9.015
33 10.91984330396889 -4.515000000000002
34 0.9298433039688887 -5.750000000000002
35 7.4648433039688875 1.0399999999999998
36 -3.7301566960311114 -0.1200000000000016
37 -13.205156696031096 0.635000000000002
38 -7.305156696031112 -5.140000000000002
40 3.819843303968888 -0.1900000000000005
41 -3.715156696031111 -10.720000000000002
43 7.654843303968887 -9.089999999999998
45 -7.72015669603111 8.79
46 1.6698433039688891 -8.325000000000001
48 -8.905156696031112 7.4849999999999985
49 -3.435156696031111 -7.775000000000004
50 -3.1901566960311114 -4.005000000000002
51 5.6648433039688895 4.105000000000002
52 -0.010156696031111023 11.945
54 -0.2651566960311116 4.689999999999999
55 -1.7651566960311116 9.189999999999998
57 7.259843303968887 -4.235000000000001
59 -1.3201566960311117 4.314999999999999
60 1.7798433039688888 5.164999999999999
62 4.734843303968887 -7.24
63 -6.600156696031113 -2.995000000000002
64 -1.4901566960311117 2.1499999999999986
65 -5.900156696031113 10.395
67 -6.925156696031112 -7.375000000000011
68 -11.240156696031189 5.450000000000001
69 -1.8351566960311116 7.604999999999999
70 10.154843303968889 -6.559999999999998
71 -7.785156696031111 -9.59655053022664
72 -5.455156696031111 6.844999999999998
73 10.454843303968888 -0.6050000000000002
74 6.779843303968887 7.5500000000000025
75 -9.645156696031115 0.905
76 9.019843303968889 6.6800000000000015
77 -5.470156696031113 0.1349999999999978
78 2.1798433039688865 9.600000000000001
80 7.239843303968888 -1.2000000000000004
81 -9.99015669603111 -6.790000000000022
83 10.819843303968888 4.289999999999999
86 1.6998433039688885 3.5149999999999992
88 -1.4551566960311113 10.749999999999998
90 -9.380156696031115 -2.99
92 1.7548433039688884 6.655
94 -0.19015669603111085 -8.055000000000001
95 -11.17015669603113 3.7750000000000004
96 -1.5601566960311115 6.1999999999999975
97 -1.6551566960311117 -0.38500000000000145
98 0.6798433039688883 0.16499999999999915
99 4.449843303968887 -3.95
100 4.4598433039688885 -10.165000000000003
---------------------------------
