Solution value: 132.0
Elapsed time: 167.332502264 secs 
---------------------------------
ID x                 y                
---------------------------------
1 14.399999999999997 2.3899999999999952
6 -7.944439444270009 -13.965000000000003
7 8.735 8.174999999999999
9 1.5750000000000137 -15.664999999999987
10 -8.82499999999999 13.075000000000003
11 0.2600000000000069 -10.22999999999999
12 7.26 2.319999999999999
13 2.770000000000009 -12.28999999999998
14 11.699999999999996 5.2499999999999964
15 -10.569999999999979 -11.350000000000009
16 8.692083063485475 12.939999999999998
18 -9.545000000000003 10.325
20 -2.6649999999999996 2.0650000000000004
23 -11.120000000000001 -6.130000000000011
24 -14.72499999999998 1.6750000000000331
25 3.265 3.4349999999999996
26 12.970000000000006 -8.31
27 5.820000000000001 2.579999999999999
30 10.520000000000007 -12.340000000000002
31 -12.455000000000062 5.37500000000002
32 -14.785000000000021 3.5050000000000336
33 4.855000000000011 -14.085000000000003
35 0.0 0.0
38 -12.834999999999944 -3.2649999999999775
39 12.350000000000005 -3.5300000000000025
40 -6.814999999999999 0.49500000000000055
41 10.210000000000004 -6.800000000000001
42 2.335 -0.1850000000000003
44 -5.835000000000001 4.225000000000003
45 6.065000000000001 4.5249999999999995
46 7.35000000000001 10.559999999999999
47 -10.245000000000001 -2.8949999999999925
49 -7.720000000000001 -3.089999999999999
51 3.185000000000015 12.215
52 8.665000000000006 -3.625000000000001
55 2.695000000000012 -15.81499999999998
56 2.6650000000000063 -9.505
57 2.850000000000012 -14.629999999999978
58 3.1350000000000033 6.715
59 14.150000000000002 -6.4
61 5.7300000000000075 -10.700000000000001
63 -6.130000000000007 13.49000000000003
65 -12.035000000000164 10.055000000000017
70 7.320000000000002 -0.05000000000000071
71 15.570000000000004 -2.8112558481697003
73 -14.825000000000063 5.435000000000034
74 -2.9499999999999966 -6.830000000000002
77 -8.345000000000002 4.165000000000001
78 -3.1300000000000043 9.89
79 -16.379999999999978 1.5600000000000422
80 2.3850000000000002 1.0749999999999997
82 13.639999999999995 5.709999999999995
83 0.48500000000001087 -13.394999999999987
85 13.230000000000004 0.17999999999999616
86 -0.059999999999991394 9.269999999999996
88 -0.08500000000000019 3.375
89 -6.210000000000002 7.050000000000002
90 -12.949999999999953 -0.5999999999999768
91 16.005000000000003 -0.14500000000000568
92 3.405 -2.465
93 7.615000000000003 -7.115
95 -12.565000000000119 8.035000000000021
96 -13.189999999999998 -9.26174346563496
97 -6.180000000000007 10.28000000000003
100 -1.9899999999999918 -11.259999999999996
103 11.679999999999998 6.709999999999996
105 6.205000000000004 -2.495
106 14.980000000000008 -4.8812558481697
107 11.565 10.724999999999996
110 12.380000000000003 -6.69
111 -15.065000000000001 -5.375000000000016
113 -13.47 -5.400000000000015
115 -10.299999999999955 -0.46999999999999176
116 8.815000000000008 -12.545000000000002
118 4.29 0.4799999999999993
119 9.57 6.229999999999998
120 -10.924999999999997 -9.015000000000011
121 -9.380000000000003 7.02
122 -4.960000000000001 -3.129999999999999
124 -9.839999999999973 1.5900000000000056
125 -14.640000000000102 7.2200000000000335
126 10.390000000000002 0.4399999999999977
127 -2.7900000000000094 15.080000000000002
128 12.844999999999999 8.744999999999994
130 -4.934999999999992 -10.76500000000003
132 6.514999999999999 7.164999999999992
134 -13.704999999999998 -7.255000000000014
135 14.259999999999998 3.569999999999996
136 -3.1700000000000004 4.440000000000001
137 -3.095000000000007 12.655000000000001
138 -15.714999999999954 -0.5849999999999613
139 -5.974905837206354 -15.015000000000043
140 -3.4099058372063555 -14.670000000000016
141 15.479999999999999 3.749999999999995
142 -4.854999999999997 -7.525000000000004
144 -2.969999999999996 -7.870000000000002
146 -8.364999999999995 -9.405000000000006
147 -3.304999999999998 -5.455000000000002
149 -0.10499999999998544 -16.194999999999986
151 2.310000000000008 -11.020000000000001
154 6.95000000000001 -13.670000000000002
155 4.740000000000009 9.71
157 12.060000000000006 -10.10992471188359
158 -12.239999999999995 2.390000000000019
159 -0.3549999999999969 -6.675000000000001
160 10.044999999999998 10.715
161 0.01000000000001633 12.44
162 15.949999999999996 2.159999999999994
165 -3.035000000000002 7.1850000000000005
167 -15.409999999999942 -3.2899999999999627
168 10.119999999999983 12.14999999999997
169 -3.1599999999999993 -0.2999999999999997
171 -2.345 -2.9450000000000003
172 0.30000000000000027 -3.16
174 2.710000000000009 9.440000000000001
176 9.370000000000006 -10.080000000000002
179 -7.779999999999999 -6.390000000000008
182 -2.0699999999999936 -9.619999999999997
183 2.745000000000024 15.024999999999991
184 11.865000000000006 -8.235
185 -0.11499999999997701 15.415
186 -6.0999058372063555 -13.560000000000043
187 -10.180000000000003 4.899999999999998
188 0.2450000000000031 6.334999999999997
189 6.472083063485478 13.86
191 -5.074999999999998 -5.4950000000000045
192 10.459999999999997 8.789999999999997
193 3.945000000000002 -6.3549999999999995
195 2.7200000000000104 -13.41999999999998
196 9.405 3.2849999999999984
197 -8.334999999999987 -11.805000000000005
198 12.349999999999996 3.1199999999999966
---------------------------------
