Solution value: 53.0
Elapsed time: 22.504955646 secs 
---------------------------------
ID x                 y                
---------------------------------
2 -0.5198830632040492 -5.914999999999999
7 4.355116936795952 -5.250000000000002
8 6.2801169367959515 5.515
11 -5.529883063204049 -5.9449999999999985
13 -6.369883063204071 -0.03499999999997527
15 -3.334883063204048 -0.44999999999999973
18 -7.974883063204093 2.5800000000000463
19 6.530116936795952 -5.205000000000002
20 9.605116936795952 0.0
21 -7.734883063204048 -3.039999999999957
23 0.40011693679595217 6.475
29 -2.459883063204047 7.925000000000001
31 -8.64988306320407 1.1350000000000553
32 -0.2898830632040508 -8.655000000000001
33 -8.984883063204071 -0.3099999999999404
34 0.2751169367959519 8.650000000000002
35 2.670116936795951 2.7549999999999994
36 -3.359883063204048 -3.0949999999999993
38 4.985116936795951 3.2
40 -0.5848830632040483 1.7199999999999998
41 -2.9648830632040477 5.39
44 -5.844883063204048 5.550000000000002
45 5.122066310863284 7.329999999999999
46 7.88011693679595 2.3786714992317832
50 1.0051169367959516 -0.71
52 3.4951169367959496 6.92
53 -5.864883063204102 2.910000000000018
54 2.20511693679595 6.6499999999999995
55 7.455116936795952 -3.0100000000000002
56 5.9901169367959515 -0.44499999999999984
57 2.3151169367959525 -2.790000000000001
58 -4.169883063204047 7.605000000000002
61 3.3651169367959515 0.18999999999999995
63 2.1051169367959517 -5.28
64 -2.949883063204048 2.365
67 5.510116936795951 1.0650000000000002
71 4.84511693679595 -7.35648083262074
72 -0.00988306320404786 4.015
73 2.515116936795951 4.779999999999999
76 5.005116936795952 -2.7800000000000002
78 -3.2648830632040493 -5.689999999999999
79 -3.099883063204051 -8.044999999999998
81 -0.5298830632040481 -2.9350000000000005
82 0.8951169367959517 0.64
83 8.02011693679595 -0.4849999999999999
87 -5.374883063204049 -4.1999999999999895
88 2.360116936795949 8.365
90 -5.574883063204048 -2.639999999999987
91 -0.8748830632040482 -0.2899999999999999
93 0.8151169367959517 1.7999999999999998
94 2.41511693679595 -7.87
98 -4.764883063204051 -7.52
100 4.475116936795951 5.449999999999999
---------------------------------
