Solution value: 714.3385000000004
Elapsed time: 70.600905331 secs 
---------------------------------
ID x                 y                
---------------------------------
1 -10.621335507277987 -7.844999999999993
3 -5.252396278865766 13.009999999999994
4 -0.9713355072779855 -9.705000000000002
5 -13.696335507277947 3.4100000000000166
6 2.758664492722029 -13.405000000000001
9 -8.746335507277994 7.680000000000016
11 -7.326335507277972 -12.650000000000007
12 12.863664492722016 0.0
15 4.278664492722014 -4.935000000000001
17 5.268664492722026 -13.095000000000002
18 8.548664492722017 -12.136628698120088
20 -10.226335507277959 4.550000000000013
21 -5.7313355072779695 -12.99500000000002
22 -7.1573962788657655 12.584999999999997
24 13.928664492722014 -3.3850000000000016
26 -5.496335507277987 -0.10000000000000187
27 -0.6563355072779977 9.830000000000013
29 -13.571335507277988 -4.121414505010101
30 4.038664492722013 1.7249999999999996
31 -12.166335507277989 -7.849999999999987
32 7.953664492722005 8.93
33 6.921866365368301 13.145
37 12.10866449272201 8.194999999999999
45 -0.3213355072779649 -13.69500000000005
46 2.6086644927220135 1.7549999999999994
47 -0.6213355072779858 -4.935000000000001
50 -13.381335507277969 5.425000000000017
52 -10.10633550727799 7.390000000000015
53 13.018664492722012 4.054999999999999
59 12.458664492722017 -7.552629702112141
60 -13.241335507277988 -5.9714145050101015
63 0.18366449272199636 13.820000000000022
64 -0.5963355072779875 4.9399999999999995
66 -2.736335507278003 13.590000000000014
67 -10.306335507277936 -0.13999999999998636
68 -11.686335507277995 7.900000000000014
70 -10.091335507278 8.445000000000014
71 8.083664492722015 -9.510000000000002
72 12.703664492722012 -5.520000000000001
73 9.128664492722013 4.924999999999998
74 -8.891335507277986 -8.034999999999998
77 -0.5963355072779861 -0.010000000000000564
78 12.52366449272201 6.579999999999998
79 7.878664492722015 0.004999999999999893
83 -10.206335507277988 -4.799999999999994
85 -5.496335507277987 4.749999999999997
88 -5.611335507277985 -9.705000000000002
95 4.313664492722013 4.979999999999999
96 9.304865821873229 11.454999999999998
99 9.088664492722014 -5.025000000000001
100 3.138664492721996 13.475000000000009
103 10.298664492722011 10.094999999999997
105 3.6536644927220143 -9.690000000000001
110 -14.036335507277919 0.900000000000017
111 7.528664492721999 11.535
114 7.208664492722019 -12.476628698120088
115 -11.151335507277985 -9.360864907434042
116 -5.406335507277994 9.509999999999996
118 -8.53521714968918 -12.065
120 -5.501335507277986 -4.955000000000002
125 -8.831335507278029 11.105000000000015
129 -9.186335507277985 -10.249999999999996
131 5.458664492721996 13.035000000000004
132 -8.73633550727801 9.340000000000016
133 -13.966335507277927 -1.7199999999999833
134 -10.546335507278014 9.878697089729247
136 -3.3763355072779673 -13.41000000000004
137 3.6336644927220143 -0.7300000000000005
140 4.098664492722002 9.755000000000006
141 10.973664492722015 -8.150000000000002
146 10.508664492722012 8.304999999999998
149 10.918664492722014 -9.625000000000004
150 12.248664492722012 -3.4650000000000016
---------------------------------
