Solution value: 472.7061
Elapsed time: 15.149277258 secs 
---------------------------------
ID x                 y                
---------------------------------
1 7.991747308026686 8.384999999999998
9 -5.683252691973352 -9.340000000000058
11 -5.277539707611994 10.620000000002833
15 -2.178252691973313 -6.185000000000059
17 5.401747308026675 -9.715
18 4.157872368367342 -11.315
21 -10.358252691973314 -4.771140213128343
24 10.521747308026686 -4.645997147843696
26 -7.103252691973315 3.550000000002829
27 -2.1432526919733124 8.58000000000006
28 -0.5082526919733091 11.775000000000063
29 11.111747308026686 2.305
30 -1.9882526919733094 11.695000000000062
31 7.276747308026675 -9.046372882020373
32 -11.05325269197332 0.30956139132364324
33 -5.368252691973353 -10.68500000000006
37 -9.988252691973313 -6.341140213128343
41 2.7517473080266877 -1.2650000000000001
47 2.721747308026687 3.665
48 -10.743252691973314 3.061703468199889
49 1.2417473080266768 -9.585
50 -7.6882526919733 8.49500000000283
52 10.556747308026686 5.530000000000001
56 6.111747308026688 9.364999999999998
59 2.931747308026673 -11.424999999999995
60 -4.088252691973353 -10.92500000000006
64 -2.2032526919733133 3.69
67 2.656747308026687 8.5
68 3.256747308026676 -9.66
69 7.391747308026687 -6.015997147843697
70 3.7517473080266894 11.405
73 -7.008252691973313 -6.114999999997275
74 1.2317473080266597 -11.515000000000002
76 9.416747308026686 6.809999999999997
77 -2.2032526919733124 -1.2600000000000002
78 11.226747308026686 -2.23
79 7.721747308026687 -1.2750000000000001
84 2.54174730802669 11.575
85 7.5967473080266865 3.6399999999999997
92 11.426747308026687 0.0
95 2.7067473080266877 -6.18
96 10.211747308026686 -6.095997147843695
101 -1.5282526919733534 -10.43500000000006
103 1.0617473080266904 11.674999999999997
111 6.1317473080266875 7.204999999999998
114 -10.368252691973314 5.116703468199889
118 -3.24825269197331 11.555000000000064
120 -7.10825269197332 -1.3049999999971647
125 -5.608252691973297 9.065000000002833
132 -7.673252691973302 6.810000000002832
133 -10.813252691973318 -2.4804386086765056
134 -9.293252691973303 6.7600000000028295
141 -4.093252691973353 -9.400000000000059
144 -5.758252691973302 7.055000000002834
147 7.971747308026687 6.8649999999999975
149 -7.226168786010918 -9.204999999997275
150 10.821747308026687 4.195
---------------------------------
