Solution value: 110.0
Elapsed time: 171.804768742 secs 
---------------------------------
ID x                 y                
---------------------------------
2 -4.1249999999999805 13.405000000000001
4 -4.364999999999999 -4.450000000000001
5 -14.295000000000003 1.0799999999999932
6 2.255000000000001 0.41000000000000014
7 5.64 -0.14500000000000046
8 2.6549999999999994 -7.479999999999999
9 -13.655000000000001 -1.8950000000000058
10 -8.52 1.355000000000001
11 5.905000000000014 4.820000000000002
12 7.744999999999998 -5.445000000000003
13 4.265000000000037 8.905000000000005
14 -9.619999999999994 8.174999999999997
16 -9.850000000000001 -1.7000000000000037
17 3.790000000000001 0.26
18 14.479999999999997 1.6399999999999988
19 -5.405000000000001 -10.43
20 5.834999999999998 -2.4650000000000007
22 1.099999999999998 -12.655000000000001
23 -4.3249999999999975 -7.425000000000001
26 3.960000000000001 1.9099999999999997
28 7.989999999999999 2.444999999999999
29R 1.0949999999999973 -14.865000000000004
30 14.725000000000007 -2.575000000000008
31 -4.284999999999988 11.035
32 7.619999999999999 -0.140000000000001
33 -0.3949999999999992 -3.5800000000000005
34 -8.714999999999996 -8.075000000000003
35 -1.6450000000000022 -10.575
36 3.5200000000000102 4.170000000000002
37 -1.9799999999999962 4.0200000000000005
38 0.0 0.0
39 1.86 -3.455
40 4.065000000000049 10.775000000000007
42 -3.4300000000000006 1.9950000000000006
44 1.1400000000000001 0.23500000000000004
45 7.925000000000036 8.950000000000003
47 -6.365000000000002 -12.906606483535189
50 -2.429999999999999 -4.805000000000002
51 -2.1099999999999866 5.545000000000001
52 12.970000000000006 -2.360000000000007
54 0.19500000000000006 -1.075
55 0.1049999999999991 2.485000000000001
56 1.465000000000018 6.230000000000003
57 6.035 2.369999999999999
60 9.924999999999999 1.8699999999999988
61 -9.865 -10.0086538512298
62 3.1450000000000693 13.64500000000001
63 -4.3899999999999935 9.320000000000002
64 -7.700000000000001 -4.415000000000003
65 8.404999999999985 -11.290000000000006
66 12.98000000000002 6.140000000000003
68 0.23000000000003795 9.160000000000004
69 -8.384999999999987 11.72
70 -2.1299999999999755 7.245000000000001
71 2.91 -5.01
72 0.0400000000000722 14.105000000000011
73 4.840000000000022 6.820000000000003
74 -5.089999999999996 7.4750000000000005
76 3.3850000000000007 -1.115
77 -6.975 1.3850000000000011
78 -12.549999999999999 6.459226767866112
79 10.805000000000003 -1.7800000000000051
82 11.859999999999996 1.8699999999999988
83 5.899999999999991 -8.39
84 -1.4000000000000001 1.235
85 -0.0500000000000001 1.15
86 2.419999999999998 -8.759999999999998
87 -5.385 -2.200000000000002
89 -11.030000000000001 -5.105000000000005
90 3.7300000000000004 -2.71
91 -1.1949999999999998 -1.71
92 0.9100000000000099 5.020000000000003
93 -2.4349999999999996 -2.0350000000000006
94 -5.72 1.745000000000001
98 0.18500000000000033 -2.31
99 8.395000000000055 11.360000000000003
101 -4.859999999999999 -6.065000000000001
102 1.53 -1.515
104 -1.1450000000000002 -0.17499999999999993
105 10.700000000000028 7.595000000000003
108 7.820000000000022 6.700000000000003
109 -7.17 -2.095000000000002
111 -2.745000000000002 -13.075
112 0.8750000000000278 7.630000000000003
114 -6.404999999999999 4.99
115 -2.675 -0.13499999999999973
118 -13.409999999999998 -5.090000000000008
119 -7.459999999999994 8.575
120 -4.41 4.860000000000001
123 5.969999999999996 -5.040000000000001
124 -11.100000000000001 1.6250000000000009
127 8.270000000000003 -2.400000000000003
128 12.520000000000003 -6.345000000000007
129 -4.189999999999996 -8.675
130 5.5699999999999825 -11.890000000000004
131 -9.21 4.970000000000001
134 9.815000000000001 -4.9950000000000045
135 -1.1099999999999977 -6.420000000000002
136 0.9550000000000018 3.7950000000000017
137 8.704999999999991 -8.595000000000004
138 9.775000000000015 4.725000000000003
139 -4.630000000000001 1.450000000000001
140 0.010000000000052633 11.28000000000001
141 -1.7350000000000005 2.5850000000000004
142 0.19000000000000195 -5.460000000000002
144 -3.8049999999999997 -2.250000000000001
145 2.8649999999999998 -6.205
146 -8.319999999999999 -6.205000000000003
147 1.719999999999998 -10.54
149 1.855000000000001 2.1050000000000004
---------------------------------
