Solution value: 70.0
Elapsed time: 37.883932326 secs 
---------------------------------
ID x                 y                
---------------------------------
1 -7.974198203456217 0.47500000000001685
2 -3.5891982034562115 10.86
3 -3.1041982034562134 3.3500000000000005
5 2.640801796543786 2.9800000000000004
7 4.200801796543787 11.415000000000001
8 3.5308017965437863 -9.440000000000001
11 8.860801796543765 -5.804999999999997
13 7.960801796543787 6.080000000000001
14 -5.824198203456213 -3.094999999999994
16 8.600801796543799 -8.569999999999997
17 -0.46419820345621154 11.684999999999999
18 -11.454198203456215 4.200000000000031
20 -5.639198203456218 0.6200000000000045
22 7.290801796543786 -1.9849999999999994
24 -9.664198203456216 -3.589999999999976
25 -9.904198203456218 0.3550000000000251
26 5.665801796543765 -5.899999999999998
28 -2.5891982034562133 -2.26
30 11.530801796543757 -3.5649999999999933
33 -2.904198203456212 -9.544999999999998
35 -3.929198203456211 12.2
36 -7.714198203456216 -3.409999999999984
37 1.5808017965437884 11.694999999999999
38 7.220801796543781 -7.219999999999998
40 12.325801796543786 0.0
41 7.090801796543758 -4.159999999999997
43 -0.40984256302602073 -12.91000000000001
44 0.17580179654378725 7.079999999999998
45 0.2958017965437878 -6.549999999999999
46 1.6658017965437864 -4.395000000000002
48 -4.449198203456214 5.635000000000001
52 9.595801796543785 -0.30500000000000005
54 -7.659198203456214 4.720000000000015
55 -3.1391982034562127 -6.239999999999999
59 1.505801796543787 -8.355
60 -2.5341982034562127 -11.224999999999998
62 -0.6291982034562136 3.2700000000000005
63 7.615801796543788 3.3150000000000004
64 -6.0041982034562125 -6.35
65 11.285801796543788 2.815
66 4.365801796543787 9.025
67 8.225487667463058 8.825000000000001
68 5.7458017965438 -8.659999999999995
69 6.910801796543822 -10.014999999999993
70 -5.699198203456211 -9.11
71 8.820801796543787 1.085
72 -0.019198203456212926 -9.435000000000011
73 0.04080179654378635 -0.4149999999999998
74 -3.7041982034562126 8.3
75 5.2508017965437865 4.325
76 -4.694198203456213 -2.169999999999998
77 10.53580179654379 5.715000000000003
78 -11.518711274353162 -4.41999999999997
80 -7.784620328736158 8.860000000000015
81 3.2558017965437864 -11.960000000000003
82 -9.364198203456215 4.840000000000023
83 3.5458017965437865 -5.400000000000001
85 2.940801796543786 -0.585
86 -5.694198203456215 3.5450000000000044
87 -8.44419820345621 -7.2299999999999995
88 -3.449198203456212 -7.799999999999999
90 5.905801796543787 0.43000000000000027
91 -12.224198203456218 -0.00999999999996648
92 -2.5091982034562132 -4.305
94 -6.084198203456212 -10.915
95 10.185801796543757 -3.974999999999995
96 7.795801796543788 -0.28000000000000014
97 -0.10919820345621317 -4.375
99 3.5058017965437864 5.98
100 -2.6141982034562137 0.3450000000000004
---------------------------------
