Solution value: 93.0
Elapsed time: 93.719064932 secs 
---------------------------------
ID x                 y                
---------------------------------
4 -4.364999999999999 -4.450000000000001
6 2.255000000000001 0.41000000000000014
7 5.64 -0.14500000000000046
8 2.6549999999999994 -7.479999999999999
10 -8.52 1.355000000000001
11 5.905000000000014 4.820000000000002
12 10.924999999999997 -5.445000000000006
13R -12.555 -2.5350000000000055
14 12.509999999999998 1.7049999999999994
16 4.330000000000036 8.950000000000003
17 3.790000000000001 0.26
19 4.035000000000047 10.91
20 5.834999999999998 -2.4650000000000007
22 1.099999999999998 -12.655000000000001
23 -4.3249999999999975 -7.425000000000001
26 3.960000000000001 1.9099999999999997
28 7.989999999999999 2.444999999999999
30 -7.4149999999999965 -7.755000000000002
31 -4.284999999999989 11.184999999999999
32 7.619999999999999 -0.140000000000001
33 -0.3949999999999992 -3.5800000000000005
34 5.583125996606355 -11.035
35 -0.2449999999999497 10.945000000000006
36 3.5200000000000102 4.170000000000002
37 -1.9799999999999962 4.0200000000000005
38 0.0 0.0
39 1.86 -3.455
40 7.104999999999995 -9.115000000000002
42 -3.4300000000000006 1.9950000000000006
44 1.1400000000000001 0.23500000000000004
45 -8.194999999999993 9.053516656933608
50 -2.429999999999999 -4.805000000000002
51 -2.1099999999999866 5.545000000000001
52R -6.178917325410291E-4 13.069999999999999
54 0.19500000000000006 -1.075
55 0.1049999999999991 2.485000000000001
56 1.465000000000018 6.230000000000003
57 6.035 2.369999999999999
60 -8.534999999999998 5.790000000000001
63 7.189999999999995 -7.350000000000003
64 -4.509999999999993 9.395
68 0.23000000000003795 9.160000000000004
69 -1.7550000000000028 -10.659999999999997
70 -2.1299999999999755 7.245000000000001
71 2.91 -5.01
73 4.840000000000022 6.820000000000003
74 -5.089999999999996 7.4750000000000005
76 3.3850000000000007 -1.115
77 -6.975 1.3850000000000011
79 10.805 -1.7800000000000047
82 -9.199999999999998 -7.975952275134823
83 -10.349999999999998 1.2700000000000014
84 -1.4000000000000001 1.235
85 -0.0500000000000001 1.15
86 2.419999999999998 -8.759999999999998
87 -5.385 -2.200000000000002
89 -12.399999999999995 1.3950000000000014
90 3.7300000000000004 -2.71
91 -1.1949999999999998 -1.71
92 0.9100000000000099 5.020000000000003
93 -2.4349999999999996 -2.0350000000000006
94 -5.72 1.745000000000001
98 0.18500000000000033 -2.31
101 -4.859999999999999 -6.065000000000001
102 1.53 -1.515
104 -1.1450000000000002 -0.17499999999999993
105 10.139999999999999 1.8949999999999991
108 -9.87 -1.7200000000000035
109 -7.17 -2.095000000000002
111 8.495 -4.815000000000003
112 0.8750000000000278 7.630000000000003
114 -6.404999999999999 4.99
115 -2.675 -0.13499999999999973
119 -10.440000000000001 5.255000000000002
120 -4.41 4.860000000000001
123 5.969999999999996 -5.040000000000001
127 8.270000000000003 -2.400000000000003
129 -4.189999999999996 -8.675
130 -5.319999999999992 -10.950000000000001
131 7.6500000000000234 6.840000000000003
134 -10.394999999999998 -4.305000000000003
135 -1.1099999999999977 -6.420000000000002
136 0.9550000000000018 3.7950000000000017
137 7.865000000000037 9.125000000000004
138 9.775000000000015 4.725000000000003
139 -4.630000000000001 1.450000000000001
141 -1.7350000000000005 2.5850000000000004
142 0.19000000000000195 -5.460000000000002
144 -3.8049999999999997 -2.250000000000001
145 2.8649999999999998 -6.205
146 -7.33 -4.425000000000002
147 1.719999999999998 -10.54
149 1.855000000000001 2.1050000000000004
---------------------------------
