Solution value: 449.0898
Elapsed time: 13.671885811 secs 
---------------------------------
ID x                 y                
---------------------------------
3 -7.048364367700387 -1.3300000000001688
5 2.5066356322995977 -1.185
6 -2.288364367700403 -5.949999999999989
7 -6.329863910045253 -8.885000000000119
8 -9.758364367700404 -5.460588987700528
12 7.031635632299609 -5.770000000000014
18 7.01053004550959 -8.745000000000013
20 9.4366356322996 6.635000000000003
23 -7.668364367700404 6.720000000000031
26 3.400847130287251 -9.855510002066211
28 2.0166356322995975 3.615
29 0.671635632299595 11.219999999999999
31 5.52584713028725 -8.840510002066209
32 11.141635632299597 0.0
33 -10.413364367700396 4.264999999999563
35 10.05163563229961 -4.619999999999997
37 -0.15415286971274944 -10.289999999999988
42 -7.153364367700394 3.304999999999823
45 -3.443364367700404 10.805000000000001
46 -3.654152869712749 -9.81999999999999
47 -5.8083643677004035 9.000000000000012
50 -9.423364367700405 6.42500000000005
52 -4.833364367700404 10.746111994556099
53 -10.74336436770039 2.1549999999995366
54 4.666635632299597 10.385000000000003
55 -1.4533643677004047 11.035
58 -7.738364367700404 8.460000000000024
62 7.416635632299599 -1.215
65 -6.733364367700403 -5.68500000000015
66 7.296097492655129 7.285
67 -9.338364367700404 -6.910588987700496
69 -2.458364367700403 7.809999999999999
71 9.866635632299598 5.105
72 10.321635632299598 2.6900000000000004
74 1.7716356322995972 8.09
82 9.73663563229961 -6.175000000000003
83 -5.608364367700403 6.730000000000011
86 -2.5633643677004025 3.4750000000000005
87 6.456097492655129 9.485
88 4.821635632299596 6.91
90 4.766635632299597 8.725000000000001
91 -10.463364367700388 -3.1150000000004403
92 6.631635632299597 3.5100000000000002
93 -7.979863910045253 -8.315000000000246
94 -10.763364367700392 -0.5150000000004646
96 10.941635632299597 -2.3099999999999996
97 2.3666356322995967 -5.925
98 5.540847130287251 -9.965510002066207
99 -2.358364367700402 -1.1699999999999997
100 2.556635632299595 11.075
---------------------------------
