Solution value: 503.1195
Elapsed time: 36.118260855 secs 
---------------------------------
ID x                 y                
---------------------------------
8 -4.856827608050274 11.129999999999994
16 -4.540000000000001 -3.9399999999999977
17 4.484999999999999 4.675000000000001
18 7.464999999999995 9.714999999999998
20 11.590000000000002 -3.7000000000000006
21 -10.05 -6.749515640273688
23 -11.285000000000066 -4.819999999999986
25 3.7450000000000427 -9.515000000000002
26 -0.11182760805027314 11.769999999999978
27 10.604999999999997 5.549999999999997
29 -4.494999999999999 -10.395
35 -0.05999999999999295 8.759999999999984
36 7.494999999999997 8.305
44 -4.805 -7.899999999999998
47 -0.14000000000000012 -4.74
52 6.045000000000025 -8.475000000000001
58 -9.05499999999999 8.19003842332791
61 11.749999999999996 3.6249999999999964
66 5.025000000000003 9.06
67 0.12000000000008271 -11.825000000000006
69 -0.0800000000000003 4.705
87 -3.2218276080502735 11.504999999999988
94 -4.675000000000002 4.825000000000002
95 10.435000000000002 -4.625000000000001
98 -11.570000000000029 -2.904999999999981
106 11.785 -0.014999999999999458
107 -7.754999999999999 -7.809999999999998
117 -0.10999999999997101 -8.855000000000004
118 8.309999999999999 4.95
120 9.61500000000001 -7.690000000000001
121 -8.515 5.1800000000000015
123 8.150000000000002 -4.775000000000001
125 -8.865 -7.564543843634075
132 4.295000000000002 -4.800000000000001
134 7.925000000000015 -7.9300000000000015
141 -7.144999999999999 -10.144999999999998
146 10.589999999999998 3.6499999999999977
152 2.8300000000000036 9.095
156 -4.565000000000001 0.4850000000000023
157 4.765000000000001 0.03000000000000025
160 7.745000000000038 -9.265000000000002
164 -11.679999999999993 0.5750000000000206
170 9.159999999999998 7.969999999999999
175 -8.715000000000046 -3.854999999999997
177 -4.464999999999993 8.779999999999992
179 8.870000000000001 -0.03999999999999959
181 -11.905 3.6482799731063356
187 3.403172391949727 11.827893071603539
188 -3.4909563018321963 -11.655
190 -7.499999999999992 8.875038423327904
191 -8.670000000000005 0.3950000000000008
194 5.97500000000006 -10.530000000000001
197 -10.74 4.883279973106336
198 0.0 0.0
---------------------------------
