Solution value: 147.0
Elapsed time: 90.923721729 secs 
---------------------------------
ID x                 y                
---------------------------------
2 5.042022324293512 3.0099999999999976
3 -1.2979776757064676 10.535000000000048
5 -2.8979776757064935 -11.950000000000003
6 9.562022324293508 -8.930000000000007
7 12.417022324293509 -5.3200000000000065
8 9.95202232429351 0.019999999999999185
9 4.357022324293508 -4.4650000000000025
10 -3.66297767570649 -7.900000000000004
11 -6.352977675706488 0.3399999999999984
13 -5.6429776757064865 2.4749999999999988
14 0.7670223242935057 -13.425
18 13.337022324293509 -0.0050000000000004485
19 9.717022324293511 -3.9900000000000024
20 -3.367977675706488 0.36999999999999844
21 -0.627977675706488 1.6399999999999983
22 -12.82797767570649 0.029999999999998028
23 5.877022324293511 0.04999999999999888
27 7.097022324293511 -0.16000000000000109
28 -5.56297767570649 -7.275000000000001
29 8.08702232429351 6.565000000000001
31 8.682022324293513 11.550000000000002
33 8.404081987356916 -13.970000000000002
34 -15.96297767570649 -0.06500000000000083
36 1.8170223242935117 -1.9550000000000018
37 0.6320223242935061 -11.620000000000001
38 12.047022324293508 -9.630000000000006
39 -13.072977675706486 9.159999999999997
40 2.6070223242935464 13.070000000000046
41 -3.7179776757064897 -5.810000000000002
42 -0.1079776757064882 3.1899999999999986
43 3.1870223242935074 -8.070000000000004
48 -9.742977675706454 13.188694719164522
49 9.15702232429351 4.239999999999997
50 3.7370223242935054 -15.405000000000001
51 -2.4129776757064816 7.870000000000047
52 -4.142977675706489 -3.4850000000000017
53 -1.9079776757064877 -1.145000000000002
54 -4.282977675706487 -1.615000000000001
55 1.087022324293512 1.8949999999999978
56 1.597022324293512 -0.06000000000000166
57 -6.557977675706494 -11.810000000000004
58 14.69702232429351 0.01999999999999974
59 5.852022324293508 -5.820000000000003
60 -0.6279776757064879 -0.18500000000000194
61 0.5320223242935121 0.07499999999999807
62 -12.512977675706487 -7.585000000000001
65 -3.57297767570649 6.3250000000000455
67 -5.957977675706454 14.095000000000049
70 -11.947977675706486 6.624999999999997
71 -3.7929776757064957 4.550000000000045
72 2.2620223242935094 -4.265000000000002
73 -10.222977675706487 3.6549999999999985
74 14.04702232429351 4.614999999999997
75 -1.8929776757064753 9.140000000000047
77 0.9420223242935071 -9.925
79 -8.137977675706496 4.700000000000104
80 -10.487977675706489 0.05999999999999872
82 -1.3479776757064543 16.590000000000046
83 5.742022324293513 11.149999999999997
84 2.6370223242935458 16.035000000000046
85 5.587022324293542 14.654999999999934
86 3.4520223242935124 6.684999999999997
87 -2.032977675706488 0.7649999999999981
88 6.57702232429351 -7.260000000000004
89 -13.882977675706485 3.44
90 -9.377977675706498 10.660000000000121
91 -11.337977675706489 -3.7350000000000017
92 2.9620223242935126 4.264999999999998
93 9.71202232429351 1.969999999999997
95 -8.892977675706488 0.824999999999999
97 -6.982977675706491 -3.1750000000000007
98 -3.577977675706488 2.6649999999999983
99 7.517022324293512 3.404999999999997
100 14.527022324293508 -2.965000000000001
101 9.792022324293509 -6.3650000000000055
104 -7.022977675706496 6.7950000000000825
106 -16.182977675706482 3.895000000000001
107 -1.872977675706486 5.459999999999985
109 -6.147977675706496 4.950000000000065
110 16.582022324293508 -2.9500000000000006
111 7.347022324293508 -11.150000000000004
113 -7.692977675706489 -9.175
114 5.017022324293513 -2.235000000000002
116 8.057022324293513 8.805000000000001
119 9.37202232429351 -1.9500000000000024
120 18.08702232429351 0.0
122 11.56702232429345 11.264999999999995
124 6.2470223242935115 2.6699999999999973
125 3.9870223242935126 1.9649999999999983
126 -15.542977675706489 -6.559618654901339
127 -4.7529776757064885 0.19499999999999862
128 0.14702232429350803 -7.315000000000001
129 -11.987977675706492 -11.17942139578062
133 12.14702232429351 -1.7800000000000016
134 -0.09297767570648896 4.609999999999998
135 -0.017977675706495333 -16.11
136 -9.457977675706488 -2.4800000000000013
137 1.487022324293512 8.824999999999996
138 2.472022324293508 -6.325000000000002
139 -5.477977675706489 -3.790000000000001
141 15.877022324293511 0.04499999999999987
142 -9.782977675706492 -12.930000000000005
