Solution value: 99.0
Elapsed time: 105.629158015 secs 
---------------------------------
ID x                 y                
---------------------------------
2 6.324999999999998 -0.10999999999999444
3 0.6450000000000009 10.665000000000001
8 -1.4149999999999998 -1.1300000000000001
9 6.360000000000001 -2.885000000000002
10 7.149999999999999 5.520000000000001
11 -3.3400000000000003 5.910000000000005
13 1.8800000000000008 -6.505000000000001
18 -1.3 0.9949999999999999
19 4.540000000000001 -9.890000000000002
20 -6.075000000000001 -9.139999999999993
21 -2.9049999999999976 0.3100000000000014
23 0.11999999999999988 2.46
27 1.3399999999999999 1.25
28 8.29 -4.695000000000002
29 -4.18 9.85500000000001
36 3.939999999999998 -1.1349999999999978
37 1.1250000000000013 -11.760000000000003
40 0.3500000000000002 6.27
41 -0.5349999999999994 -7.590000000000001
42 -3.575000000000002 2.0100000000000056
43 0.10000000000000053 9.300000000000002
49 10.239999999999998 -2.4399999999999875
51 -0.3699999999999998 8.06
52 -5.9499999999999975 0.7250000000000079
53 1.285 2.965
54 -3.7399999999999993 -3.094999999999997
55 -1.48 3.295000000000001
56 0.039999999999999813 -2.63
58 0.05999999999999994 -1.07
59 4.424999999999999 7.5
60 -1.185 -2.5650000000000004
61 2.635 1.015
65 -7.779999999999996 1.0250000000000108
71 4.3100000000000005 -4.870000000000001
72 4.2650000000000015 -3.085000000000002
73 -10.01 -4.284999999999986
75 -4.4799999999999995 8.350000000000009
77 7.345 -7.365000000000002
79 10.164999999999997 0.38000000000001244
80 -9.154999999999998 5.360000000000028
86 -7.375000000000001 -2.0849999999999893
87 -3.0499999999999994 -1.5049999999999986
88 -10.459999999999997 0.9200000000000155
92 -0.9449999999999998 -5.965
93 -9.724999999999998 3.06000000000003
95 -7.559999999999998 4.435000000000021
98 -3.365 3.6450000000000045
99 -4.6899999999999995 -8.844999999999997
101 -8.314999999999998 -7.534999999999988
104 1.0100000000000011 -10.185000000000004
107 -1.7899999999999996 5.63
109 -5.215 6.450000000000012
111 -1.73 -4.5
114 -4.92 3.97500000000001
116 9.529999999999998 5.915000000000001
119 -7.954999999999998 -5.429999999999987
120 0.0 0.0
124 -6.319999999999999 3.760000000000015
125 5.269999999999998 -0.3249999999999962
127 4.25 3.3050000000000006
128 7.619999999999999 8.748589293322045
134 1.8100000000000005 -4.910000000000001
136 1.775000000000001 -8.400000000000002
137 3.2300000000000004 9.025000000000002
138 4.864999999999999 5.595
139 -6.114999999999999 -2.2399999999999918
141 0.0699999999999999 1.045
143 -8.629999999999999 -2.339999999999986
145 0.5250000000000009 12.040000000000003
146 2.795 3.3799999999999994
148 5.634999999999999 9.544999999999998
149 2.535 -1.0750000000000002
150 12.044999999999995 -0.7741029537837814
152 8.644999999999998 -0.42499999999999055
153 6.845 3.3050000000000015
154 -2.4699999999999984 -10.550000000000004
155 7.47246339510931 -9.070000000000002
159 -3.0550000000000006 -7.385
160 -1.4100000000000004 2.095
162 10.12 -5.421921147021926
163 -3.1949999999999994 11.495000000000005
166 9.959999999999997 3.2950000000000035
169 -10.634999999999998 -1.0749999999999842
170 -1.3849999999999998 -0.08000000000000024
172 -8.124091097412434 7.765000000000024
173 -6.08 -5.859999999999992
176 -4.795 -5.099999999999995
180 4.4399999999999995 -7.235
181 1.07 0.0
182 2.0150000000000006 -3.5900000000000007
183 2.9549999999999996 5.779999999999999
186 3.864999999999999 0.7950000000000023
187 1.795 -2.5250000000000004
188 0.35000000000000003 4.484999999999999
190 6.615 -5.335000000000003
194 1.29 -1.27
195 -4.645 -1.5799999999999954
197 7.474999999999998 -0.004999999999992566
200 -4.399999999999999 0.3500000000000041
---------------------------------
