Solution value: 567.0706999999999
Elapsed time: 31.346601236 secs 
---------------------------------
ID x                 y                
---------------------------------
4 -12.3 -1.469410566992173
6 -7.405000000000001 2.165589433007827
7 -1.3449999999999989 -12.4494105669922
10 3.1899999999999995 -6.6644105669921725
14 -10.740000000000002 6.360589433007828
15 -4.010000000000001 -2.464410566992173
17 10.430000000000003 -2.199410566992172
19 0.040000000000000036 6.820589433007827
23 -3.9200000000000004 2.450589433007827
24 -12.780000000000001 1.8655894330078269
26 10.120617776913715 8.325589433007828
27 -8.35 -1.474410566992173
30 13.124999999999996 1.3405894330078276
31 -1.7050000000000005 -6.624410566992173
32 -0.12000000000000002 -2.4994105669921725
37 -5.325 10.37058943300783
38 3.1250000000000013 -12.304410566992173
39 3.944999999999993 2.160589433007828
40 -5.839999999999996 -9.684410566992174
42 7.280000000000001 -2.3444105669921718
44 0.0 11.565589433007826
45 -8.819999999999995 -9.364410566992174
46 0.5099999999999998 2.750589433007827
47 8.65 5.750589433007821
49 7.954999999999995 1.820589433007828
50 7.370000000000001 -6.629410566992172
51 4.575 6.070589433007825
52 6.77 11.130589433007827
53 -1.584999999999999 -9.774410566992202
57 7.51 9.090589433007825
59 12.405947515484286 4.100589433007828
60 -9.069999999999997 -8.339410566992173
62 11.274999999999995 1.3955894330078278
63 6.596888929509578 -10.019410566992173
64 -4.151306200489402 -12.414410566992174
65 -7.8500000000000005 9.110589433007828
67 10.615 -5.841546635094283
68 0.83 0.6555894330078275
70 9.985 -7.9865466350942835
73 -1.115 2.2005894330078273
74 -8.39 6.305589433007827
75 11.170947515484283 5.2505894330078275
76 -11.870000000000001 5.435589433007827
77 -12.04 -4.751730536537944
79 -6.530000000000001 -6.364410566992174
81 3.709135103428448 12.285589433007825
83 -10.2 -5.454410566992174
84 -4.405 6.540589433007827
85 3.7749999999999995 -2.459410566992172
89 2.825 -10.009410566992173
91 -3.47 10.595589433007827
92 -7.385 -3.899410566992173
93 3.995 9.550589433007826
95 -6.699999999999999 10.99058943300783
96 9.338714503702317 -9.286546635094284
97 12.825000000000005 -1.6794105669921724
98 -10.570000000000002 2.210589433007827
---------------------------------
