Solution value: 72.0
Elapsed time: 54.515775457 secs 
---------------------------------
ID x                 y                
---------------------------------
4 -4.903732311968701 3.340000000000011
6 1.0662676880312967 0.02000000000000013
7 2.091267688031296 -4.935
8 -6.413732311968701 -4.859999999999985
10 9.891267688031295 2.738684193264273
11 -2.7137323119687067 -6.609999999999996
12 8.226267688031296 3.104999999999999
13 -9.183732311968704 1.9050000000000242
16 -5.338732311968695 7.980000000000012
17 -0.058732311968704376 -3.1799999999999997
20 -5.383732311968702 -3.1249999999999876
23 -3.3637323119687084 -8.004999999999995
26 2.3612676880312966 -2.88
28 -8.378732311968704 -0.38499999999997825
30 -10.163732311968705 -1.4649999999999728
32 -2.498732311968696 7.000000000000004
33 -2.383732311968703 -1.4899999999999962
36 4.211267688031296 -2.3899999999999997
37 1.8012676880312972 3.8
38 11.0312676880313 0.0
39 -3.2187323119687035 1.485000000000006
42 -0.13873231196870278 3.2650000000000006
44 5.941267688031296 -0.11499999999999994
45 -7.143732311968699 5.440000000000017
50 -2.968732311968701 4.125000000000005
51 4.521267688031297 3.8149999999999995
54 8.396267688031298 0.05499999999999994
55 -0.2837323119687034 1.2450000000000003
56 0.9462676880312988 6.2299999999999995
57 3.986267688031296 -5.109999999999999
60 9.606267688031298 -2.89
63 6.291267688031299 7.169839719601541
64 1.0012676880312892 -10.155000000000001
68 -0.5187323119687015 10.590000000000003
70 0.2412676880312994 7.704999999999998
71 1.1612676880312978 5.119999999999999
73 2.911267688031299 7.91
74 6.371267688031296 -6.425
76 2.2062676880312964 -1.505
77 6.666267688031297 2.834999999999999
84 4.671267688031296 0.015000000000000069
85 9.811267688031297 -0.019999999999999962
86 1.3012676880312912 -8.620000000000001
87 -3.4037323119687053 -4.439999999999994
89 0.011267688031293466 -5.995
90 4.191267688031296 2.0
91 3.3462676880312965 -0.10999999999999988
92 5.231267688031291 -8.650000000000002
93 -1.7037323119687033 1.615000000000002
94 -5.748732311968704 0.36500000000001387
98 -0.2637323119687036 -0.22999999999999976
101 2.8512676880312924 -7.235000000000001
102 2.181267688031297 0.045000000000000095
104 7.056267688031297 -0.17500000000000004
108 -2.78873231196871 -9.629999999999995
109 -4.548732311968698 5.5950000000000095
112 4.656267688031298 5.439999999999999
114 -7.673732311968703 -3.079999999999981
115 -0.06373231196870377 -1.6549999999999998
120 5.691267688031297 -3.81
123 7.4012676880312975 -3.7
127 1.8712676880312968 2.02
129 -0.7787323119687004 9.275
135 -6.818732311968704 0.5500000000000171
136 -2.6737323119687035 -2.5949999999999953
139 -4.658732311968704 0.6600000000000102
141 -7.253732311968703 3.5250000000000177
142 -1.7987323119687053 -4.489999999999998
144 -1.5937323119687008 4.070000000000002
145 6.806267688031296 -1.5849999999999995
146 -6.058732311968707 -6.50499999999999
149 -1.9937323119687018 -0.2249999999999973
---------------------------------
