Solution value: 117.0
Elapsed time: 104.228234076 secs 
---------------------------------
ID x                 y                
---------------------------------
1 -11.090940754922295 -12.271066069117277
2 -11.455940754922294 -10.36606606911727
3 3.274059245077706 -6.21606606911745
5 -4.235940754922295 -2.5760660691174255
6 11.709059245077704 2.678933930882545
7 -7.325940754922295 -7.8160660691173565
8 2.209059245077704 11.028933930882552
9 -6.855940754922273 -0.5860660691173677
10 -2.1359407549222964 -13.716066069117453
11 -3.6859407549222767 0.6139339308825622
13 -13.785940754922276 3.693933930882788
15 2.0690592450777046 -9.991066069117451
16 -9.410940754922319 9.468933930882686
17 10.209059245077704 5.9889339308825456
18 -4.810940754922277 0.7389339308825869
19 2.239059245077704 7.45893393088255
21 12.419059245077705 9.758933930882545
22 -4.120940754922294 -4.841066069117451
24 -3.940940754922295 4.628933930882567
28 9.7990592450777 -1.5010660691174487
29 -0.6509407549222969 15.848933930882552
30 3.9390592450777033 -15.23106606911745
31 12.2840592450777 -10.997539206600448
32 12.964059245077705 7.273933930882544
33 -4.230940754922297 10.288933930882552
34 1.8840592450777034 14.243933930882552
36 0.8640592450777058 -6.296066069117451
37 -11.770940754922275 2.8789339308827424
38 -3.7609407549222738 -0.711066069117436
39 -1.5209407549222966 -16.611066069117456
40 9.794270670749313 -12.961066069117447
42 15.244059245077699 3.0339339308825517
43 15.444059245077698 -1.1760660691174483
45 -10.920940754922295 -7.56106606911728
46 11.449059245077702 0.008933930882551344
47 -7.850940754922297 -12.191066069117346
48 -16.415940754922275 -0.19606606911715185
49 1.4090592450777042 4.68893393088255
50 9.869059245077704 0.12893393088255128
51 -4.115940754922294 -6.3160660691174515
52 -9.505940754922307 7.3639339308826885
53 1.1290592450777055 -3.5410660691174503
54 1.4290592450777035 -14.251066069117451
56 -4.960940754922297 -15.791066069117454
58 15.379059245077704 6.658933930882542
59 -4.090940754922296 7.668933930882551
60 -13.350940754922293 -8.531066069117234
61 11.9090592450777 -2.0510660691174487
62 -1.465940754922296 8.85393393088255
63 -13.625940754922276 6.683933930882785
65 -4.5759407549222955 -12.646066069117452
66 -15.215940754922297 -2.756066069117179
68 4.284059245077704 -13.48606606911745
70 -2.260940754922296 6.4289339308825495
72 -4.315940754922286 2.4939339308825756
74 4.939059245077703 12.578933930882553
76 -4.585940754922296 -14.026066069117453
78 5.054059245077704 8.243933930882552
80 -6.8959407549223 5.823933930882632
81 -10.510940754922295 5.28893393088271
82 -13.355940754922274 0.4339339308827783
83 7.674059245077705 -4.566066069117449
84 -4.060940754922297 9.078933930882553
86 -7.640940754922296 -3.6510660691173507
87 14.374059245077706 -5.1860660691174445
89 -16.380940754922275 2.1989339308828475
90 6.8640592450777 -14.366066069117451
92 7.894059245077704 6.103933930882548
93 4.739059245077703 14.698933930882554
94 -7.120940754922286 2.198933930882637
96 -2.310940754922296 5.33893393088255
97 6.629059245077702 -11.671066069117451
98 -9.150940754922335 12.348933930882682
100 4.019059245077706 -3.67106606911745
101 7.199059245077704 -8.64106606911745
102 8.489059245077705 3.078933930882548
103 10.249126700479579 12.558933930882556
104 -9.840940754922284 1.818933930882696
106 1.384059245077703 16.633933930882552
107 -11.875940754922297 -3.406066069117255
108 1.6640592450777043 2.49393393088255
110 -1.7259407549222945 -2.756066069117451
111 -0.6509407549222959 5.85893393088255
112 5.159059245077704 10.438933930882552
113 -1.880940754922294 -5.601066069117451
114 -2.580940754922297 15.598933930882552
115 -13.300940754922294 -10.001066069117234
117 1.2690592450777052 -0.38106606911745056
118 8.419059245077701 -11.001066069117453
119 4.784059245077705 3.16393393088255
120 -2.8109407549222953 -9.53106606911745
121 -1.720940754922295 -0.07106606911745106
123 -11.24594075492233 11.823933930882726
124 -5.765940754922326 12.993933930882577
125 -16.130940754922275 4.308933930882842
126 10.189059245077704 -8.031066069117449
128 4.694059245077705 -0.5060660691174499
129 10.254059245077702 -10.476066069117447
130 -8.595940754922273 -0.4960660691173292
131 -13.530940754922295 -6.831066069117229
132 12.284059245077703 4.923933930882544
133 7.744059245077704 -1.0060660691174492
134 -5.245940754922273 -0.6260660691174031
135 -1.3109407549222958 3.0189339308825494
136 11.334059245077707 -5.456066069117448
137 7.704126700479578 13.52393393088256
138 8.90405924507769 9.54393393088256
139 -1.5609407549222964 12.758933930882549
141 -14.635940754922297 -4.866066069117192
142 -6.330940754922317 9.40893393088262
144 5.599059245077705 6.138933930882548
145 13.144059245077703 -8.587539206600448
146 -10.510940754922274 -0.4110660691172865
147 -4.440940754922368 15.818933930882544
148 -12.275940754922317 9.743933930882747
149 -3.770940754922302 6.218933930882564
150 -15.270940754922293 -6.691066069117195
---------------------------------
