Solution value: 388.29879999999997
Elapsed time: 5.53354078 secs 
---------------------------------
ID x                 y                
---------------------------------
6 10.160000000000002 -3.5348226129194926
7 -8.815 -3.6298990346880653
17 -3.325 9.94510096531194
18 -7.784999999999999 4.025100965311938
25 -0.2250000000000001 3.95010096531194
26 8.177408171675092 6.128388086442861
33 3.7000000000000006 9.869934316122556
35 4.699999999999992 -8.03989903468806
38 -4.885 9.68510096531194
44 3.5249999999999853 -9.949899034688059
48 4.380000000000001 4.210100965311941
49 9.045 -0.6116119135571394
51 -7.614999999999999 6.500100965311939
54 4.859999999999986 -9.65989903468806
56 0.10999999999999921 -10.784899034688056
59 4.65 7.749934316122556
61 -4.78 8.200100965311941
74 -3.495000000000001 -9.42989903468806
80 8.015 -4.509899034688061
84 -7.866141249577671 -7.179899034688065
85 7.667408171675094 7.538388086442862
90 -6.185000000000001 -8.12489903468806
91 -8.99 -5.714899034688065
92 -3.635000000000001 -7.744899034688059
93 -10.01 3.4401009653119345
95 -0.05500000000000105 -5.059899034688058
97 0.4399999999999993 -8.879899034688059
102 -10.245 -3.3498990346880655
103 -4.250000000000001 -4.8398990346880595
104 10.68 2.053388086442861
107 8.43 3.3083880864428608
117 0.14000000000000012 -0.5498990346880598
121 4.179999999999999 -4.764899034688059
122 -4.27 4.800100965311941
126 4.6850000000000005 -0.14489903468805976
133 -4.405 -0.13989903468805975
135 -10.764999999999997 0.025100965311933843
141 7.479999999999998 -7.09989903468806
144 -7.2 -3.7348990346880653
148 0.0 8.89510096531194
149 -7.42 -5.789899034688065
150 -8.344999999999999 -0.03989903468806566
---------------------------------
