Solution value: 600.2513999999999
Elapsed time: 26.317094142 secs 
---------------------------------
ID x                 y                
---------------------------------
3 -5.143828559360381 -0.21500000000000163
4 7.8661714406396195 8.79323469252153
6 4.196171440639619 -4.795
7 -12.69882855936038 -2.6362782376856213
10 8.636171440639618 -5.065
12 3.9461714406396196 9.044999999999998
13 -8.24382855936038 8.624999999999998
14 -8.783828559360387 -7.554999999999994
18 -11.048828559360386 -7.069999999999991
20 13.191171440639616 3.049999999999999
22 11.67117144063962 0.0
25 -9.433828559360386 -4.154999999999996
26 0.28450802101259076 12.7
27 -4.443828559360381 8.974999999999998
28 -0.5188285593603807 -4.8
29 -4.983808214970711 12.064999999999998
31 -12.303828559360381 5.570998940856005
32 2.976171440639619 -1.1850000000000005
33 5.264508021012592 12.02
34 3.011171440639618 5.609999999999997
36 12.05617144063962 -3.932696597887718
37 10.656171440639618 4.484999999999999
39 3.911171440639671 -9.22
40 -12.44882855936038 -4.606278237685618
42 -0.5088285593603805 4.529999999999999
43 -4.458828559360368 -9.230000000000437
44 -12.948828559360381 -0.16627823768562394
45 10.411171440639642 -8.030000000000001
47 -2.263828559360239 -12.624999999999863
49 7.7561714406396645 -8.925
50 -7.248828559360382 11.079999999999995
52 -10.668828559360389 -8.469999999999992
53 3.0611714406397583 -12.510000000000002
54 -12.528828559360381 4.235998940856005
55 -12.85882855936038 2.3459989408560045
56 -4.522970641454689 -12.295000000000455
58 7.219173038004153 11.323234692521531
62 6.7011714406396194 0.029999999999999805
63 -7.668828559360326 -10.160000000001325
65 -9.498828559360382 -0.039999999999997815
67 -10.483828559360381 8.695112367325589
69 -0.2538285593603806 9.014999999999999
71 10.682212483058263 7.449999999999999
72 0.40617144063976696 -12.824999999999847
74 -0.27382855936036776 -9.274999999999864
75 -9.73882855936038 4.060000000000002
76 -2.625491978987409 12.47
78 3.114508021012591 12.39
82 -6.1379706414547055 -11.920000000000902
83 2.7561714406396187 1.1049999999999993
86 6.451171440639618 4.72
87 7.170382156302983 -11.38
88 -10.903828559360381 7.245112367325588
90 11.601171440639618 -6.147696597887718
91 3.0111714406396186 3.309999999999998
92 -5.1338285593603805 -4.735000000000001
93 10.242212483058264 8.97
97 -0.5788285593603808 -0.14000000000000057
98 -9.37882855936035 -9.590000000001798
99 -5.3038285593603804 4.474999999999999
100 5.151171440639748 -12.16
---------------------------------
