Solution value: 98.0
Elapsed time: 178.206029025 secs 
---------------------------------
ID x                 y                
---------------------------------
2 -5.777407867883674 -1.544218492988691
3 0.9725921321163222 10.370781507011307
8 5.532592132116325 -0.2742184929886905
9 -4.7624078678837085 -5.109218492988693
10 -8.852407867883674 -1.6542184929886918
11 -9.692407867883674 -6.304218492988694
13 -1.522407867883675 6.060781507011312
18 8.917592132116328 -0.29921849298869074
19 -7.2524078678836705 -8.12421849298869
20 -3.2474078678836733 1.6357815070113095
21 0.9225921321163264 -1.6742184929886907
23 1.4575921321163265 0.1557815070113095
27 2.6775921321163265 -0.05421849298869058
28 -2.7624078678836734 -8.75921849298869
29 0.12759213211632625 -10.709218492988695
36 2.3875921321163265 -1.6192184929886904
41 6.112592132116335 -4.724218492988693
42 -1.467407867883673 3.0457815070113097
43 1.517592132116323 9.005781507011308
49 -5.722407867883674 9.00578150701131
51 0.3475921321163258 -7.934218492988693
52 -4.262407867883688 -2.939218492988692
53 -2.0374078678836733 1.3507815070113094
54 -0.17240786788367446 -5.219218492988691
55 0.7675921321163269 2.83078150701131
56 -0.8524078678836734 1.3757815070113093
58 10.277592132116327 -0.3242184929886909
59 2.002592132116324 7.765781507011308
60 -0.39740786788367355 -1.6692184929886906
61 -1.5574078678836736 -0.8292184929886905
65 4.167592132116327 -6.7892184929886925
70 0.5625921321163261 -6.589218492988692
71 4.547592132116326 4.05578150701131
72 -4.717407867883673 1.3807815070113094
73 10.907592132116324 2.53078150701131
75 -0.17240786788367402 -9.204218492988694
77 5.992592132116324 8.070781507011308
79 9.322592132116334 -2.7142184929886906
80 -4.577407867883754 -9.824218492988695
86 7.082592132116325 2.6907815070113097
87 -2.802407867883674 -0.5592184929886903
88 8.247592132116326 6.225781507011311
91R -0.006818282479451327 -12.209218492988695
92 3.132592132116326 -5.01921849298869
93 -8.437407867883673 5.2857815070113086
95 -8.522407867883675 2.220781507011309
98 0.5425921321163263 4.48078150701131
99 9.547592132116325 2.67078150701131
101 -3.027407867883678 10.790781507011303
104 3.4775921321163263 -9.149218492988695
107 -2.6424078678836738 -5.25421849298869
109 -7.327407867883673 -3.894218492988691
111 4.347592132116326 6.315781507011311
114 5.127592132116335 -2.1292184929886924
119 -7.597407867883673 -6.0842184929886916
120 12.57759213211633 0.785781507011309
124 -6.982407867883675 -1.2042184929886912
125 3.877592132116335 -2.4692184929886927
127 4.007592132116326 2.1907815070113097
128 -1.1924078678836763 8.160781507011311
134 -1.4524078678836738 4.46578150701131
136 -3.2274078678836764 7.955781507011312
137 6.607592132116326 -6.759218492988694
138 -3.847407867883675 5.8507815070113125
139 -6.217407867883673 1.975781507011309
141 11.457592132116329 -0.349218492988691
143 8.337592132116324 2.43578150701131
145 5.552592132116322 9.889507504120893
146 2.482592132116327 3.37578150701131
148 -7.917407867883672 7.660781507011308
149 0.31259213211632647 1.2607815070113093
150R 0.9275921321163207 11.770781507011307
152 7.8025921321163345 -3.519218492988692
154 -10.672407867883674 3.2057815070113085
155 0.8625921321163246 6.3657815070113095
159 -7.397407867883674 2.3907815070113085
160 -0.07240786788367348 -0.20921849298869077
162R 3.8575921321163236 -10.924218492988686
163 -3.7274078678836737 3.82078150701131
166 -9.662407867883672 -3.8792184929886924
169 -10.477407867883672 1.070781507011309
170 7.282592132116326 -0.2742184929886906
172 7.122592132116326 -8.782728746713714
173 -6.182407867883672 5.595781507011308
176 6.5525921321163345 -2.2642184929886917
180 9.557592132116337 -5.72921849298869
181 12.597592132116329 -0.3042184929886911
182 0.21259213211632577 -3.1242184929886907
183 5.622592132116324 2.1057815070113097
185R -11.442407867883674 -1.4592184929886929
186 -2.787407867883674 -2.5292184929886905
187 2.0625921321163263 1.6007815070113096
188 0.02759213211632572 -4.169218492988691
190 -4.517407867883728 -7.1592184929886935
194 3.9975921321163264 -0.07421849298869052
195 -4.397407867883675 -0.6342184929886904
197 11.382592132116335 -3.640948451153077
200 2.417592132116326 -3.4342184929886903
---------------------------------
