ID,WIDTH,HEIGHT,GROUP
0,4,18,0
1,12,4,1
2,5,9,1
3,3,21,2
4,2,21,2
5,18,6,3
6,3,17,3
7,9,16,4
8,5,11,4
9,3,29,5
10,2,35,5
11,15,7,6
12,4,10,6
13,10,17,7
14,2,34,7
15,3,26,8
16,4,32,9
17,4,31,9
18,3,36,10
19,9,7,11
20,6,18,12
21,3,28,12
22,2,27,13
23,8,10,14
24,8,8,14
25,3,21,15
26,10,4,16
27,9,17,16
28,3,16,17
29,4,21,18
30,3,21,18
31,11,5,19
32,2,17,19
33,9,5,20
34,3,27,20
35,4,34,21
36,3,24,22
37,16,6,23
38,16,4,24
39,8,6,24
40,3,24,25
41,9,9,26
42,8,14,26
43,12,6,27
44,11,5,27
45,10,18,28
46,4,10,28
47,4,16,29
48,3,25,29
49,14,6,30
50,2,23,30
51,9,11,31
52,5,11,31
53,12,5,32
54,10,18,32
55,10,14,33
56,7,17,33
57,16,4,34
58,4,26,34
59,12,4,35
60,11,7,36
61,8,9,36
62,9,17,37
63,4,31,37
64,3,24,38
65,3,34,39
66,11,6,40
67,8,5,41
68,2,19,41
69,8,10,42
70,6,13,42
71,10,15,43
72,7,12,43
73,10,13,44
74,7,18,45
75,3,23,46
76,4,28,47
77,3,33,48
78,7,11,49
79,5,16,49
80,5,11,50
81,16,7,51
82,4,33,52
83,6,8,53
84,7,10,54
85,18,5,55
86,14,5,56
87,8,7,57
88,3,33,58
89,9,14,59
90,6,13,60
91,4,20,61
92,11,4,62
93,18,5,63
94,3,23,63
95,9,18,64
96,10,12,65
97,9,16,65
98,17,8,66
99,14,8,66
100,13,6,67
101,8,18,67
102,10,8,68
103,3,17,69
104,11,6,70
105,4,13,71
106,3,19,71
107,4,23,72
108,17,7,73
109,6,14,74
110,4,32,75
111,8,6,76
112,4,21,76
113,3,28,77
114,2,35,77
115,4,33,78
116,4,9,79
117,15,6,80
118,8,10,80
119,4,30,81
120,4,13,82
121,4,25,83
122,12,6,84
123,9,5,84
124,12,5,85
125,8,8,86
126,8,13,87
127,2,30,87
128,8,19,88
129,8,13,89
130,5,8,89
131,7,8,90
132,5,15,91
133,5,13,91
134,4,12,92
135,16,5,93
136,3,22,94
137,3,21,95
138,2,19,95
139,17,6,96
140,10,5,97
141,6,10,98
142,10,7,99
143,4,13,99
144,6,12,100
145,3,19,100
146,8,17,101
147,13,7,102
148,16,8,103
149,8,9,103
150,3,34,104
151,3,21,104
152,4,18,105
153,2,27,105
154,15,8,106
155,3,27,107
156,9,17,108
157,7,15,108
158,16,7,109
159,4,31,109
160,6,13,110
161,4,19,110
162,13,4,111
163,3,19,111
164,6,13,112
165,4,18,112
166,8,5,113
167,6,12,114
168,3,35,115
169,13,5,116
170,10,8,116
171,4,12,117
172,14,5,118
173,8,14,118
174,14,8,119
175,3,33,119
176,6,14,120
177,2,29,120
178,10,5,121
179,5,12,122
180,13,5,123
181,3,21,124
182,16,5,125
183,14,6,125
184,8,6,126
185,4,23,126
186,3,20,127
187,2,23,127
188,3,30,128
189,17,4,129
190,7,17,129
191,17,6,130
192,4,12,130
193,16,8,131
194,9,11,131
195,12,7,132
196,16,5,133
