ID,WIDTH,HEIGHT,GROUP
0,3,22,0
1,9,6,1
2,8,14,1
3,4,14,1
4,4,9,1
5,10,6,2
6,5,7,2
7,3,20,2
8,3,12,2
9,10,8,3
10,9,5,3
11,8,7,3
12,3,17,3
13,10,6,4
14,6,11,4
15,4,8,4
16,2,28,4
17,14,7,5
18,13,5,5
19,11,6,5
20,7,16,6
21,4,11,6
22,14,4,7
23,4,17,8
24,3,27,8
25,5,5,9
26,3,28,9
27,10,5,10
28,6,8,10
29,5,11,10
30,6,15,11
31,4,6,11
32,2,25,11
33,5,4,12
34,11,5,13
35,11,5,14
36,4,18,14
37,4,11,14
38,8,10,15
39,2,20,15
40,8,9,16
41,3,10,17
42,3,8,17
43,10,6,18
44,5,5,18
45,3,27,18
46,3,25,18
47,11,7,19
48,7,8,19
49,6,6,19
50,3,21,19
51,9,7,20
52,11,8,21
53,4,10,21
54,3,21,21
55,14,6,22
56,6,13,22
57,4,31,22
58,14,7,23
59,7,10,23
60,2,29,23
61,12,7,24
62,12,6,24
63,11,8,24
64,4,22,24
65,4,6,25
66,4,5,25
67,3,15,25
68,12,5,26
69,11,6,26
70,9,7,26
71,7,9,26
72,4,18,27
73,8,7,28
74,8,7,28
75,6,15,28
76,4,12,28
77,14,5,29
78,10,7,29
79,7,8,29
80,6,14,29
81,9,6,30
82,3,20,30
83,3,14,30
84,2,16,30
85,7,11,31
86,6,4,31
87,3,21,31
88,11,6,32
89,6,7,33
90,5,13,33
91,6,8,34
92,3,13,34
