ID,WIDTH,HEIGHT,GROUP
0,8,6,0
1,6,12,1
2,7,9,2
3,14,8,3
4,5,11,3
5,2,19,4
6,3,30,5
7,3,29,5
8,12,6,6
9,6,19,6
10,4,28,7
11,12,4,8
12,9,8,8
13,13,5,9
14,3,22,9
15,3,27,10
16,3,22,10
17,14,4,11
18,11,6,11
19,5,11,12
20,15,4,13
21,13,6,13
22,16,8,14
23,3,36,14
24,11,5,15
25,12,8,16
26,6,14,17
27,3,18,17
28,17,6,18
29,6,14,19
30,15,7,20
31,6,17,20
32,4,29,21
33,8,5,22
34,2,30,22
35,6,10,23
36,2,20,23
37,16,8,24
38,4,27,24
39,16,5,25
40,9,5,26
41,9,19,27
42,9,6,28
43,17,5,29
44,8,16,29
45,15,7,30
46,3,30,30
47,15,8,31
48,3,18,31
49,9,18,32
50,13,8,33
51,9,8,33
52,6,15,34
53,13,8,35
54,7,14,35
55,9,14,36
56,3,32,37
57,3,19,38
58,15,4,39
59,9,10,39
60,10,6,40
61,2,19,40
62,17,8,41
63,4,23,41
64,8,17,42
65,7,15,42
66,12,6,43
67,2,36,44
68,9,18,45
69,3,21,45
70,3,25,46
71,14,7,47
72,7,12,47
73,4,27,48
74,12,4,49
75,9,7,49
76,5,9,50
77,7,20,51
78,4,19,52
79,3,18,52
80,12,6,53
81,3,17,54
82,10,4,55
83,3,25,56
84,2,32,56
85,7,14,57
86,3,19,58
87,8,4,59
88,3,24,59
89,6,17,60
90,9,5,61
91,17,8,62
92,4,18,62
93,5,12,63
94,14,7,64
95,3,16,64
96,2,23,65
97,9,15,66
98,6,15,66
99,2,25,67
100,5,18,68
101,6,11,69
102,4,25,70
103,4,13,70
104,8,19,71
105,8,5,71
106,8,11,72
107,3,31,72
108,15,6,73
109,5,19,73
110,8,4,74
111,10,11,75
112,3,30,75
113,3,23,76
114,2,32,76
115,18,6,77
116,9,20,78
117,3,22,78
118,16,6,79
119,4,17,79
120,7,19,80
121,3,31,81
122,3,29,81
123,4,28,82
124,8,19,83
125,4,25,83
126,5,12,84
127,9,15,85
128,3,33,85
129,3,28,86
130,8,14,87
131,4,17,88
132,14,6,89
133,10,5,90
134,7,11,90
135,5,17,91
136,3,27,92
137,4,10,93
138,17,5,94
139,11,7,94
140,4,18,95
141,8,9,96
142,5,9,96
143,3,29,97
144,14,5,98
145,4,29,98
146,15,5,99
147,7,16,99
148,7,11,100
149,4,27,100
150,10,15,101
151,4,35,101
152,11,4,102
153,10,16,103
154,5,8,103
155,13,8,104
156,11,6,105
157,12,5,106
158,4,12,106
159,9,7,107
160,8,9,108
161,3,26,109
162,8,19,110
163,12,7,111
164,8,9,111
165,4,26,112
166,3,29,113
167,2,30,113
168,10,6,114
169,5,15,114
170,13,8,115
171,6,10,116
172,3,22,116
173,5,10,117
174,4,20,117
175,16,5,118
176,14,6,119
177,2,30,119
178,3,21,120
179,8,20,121
180,2,24,121
181,4,19,122
182,13,6,123
