ID,WIDTH,HEIGHT,GROUP
0,7,8,0
1,16,7,1
2,9,7,1
3,7,15,1
4,13,6,2
5,5,12,2
6,6,15,3
7,5,10,4
8,3,27,4
9,12,6,5
10,14,5,6
11,6,6,6
12,4,12,6
13,3,18,7
14,4,9,8
15,6,8,9
16,3,20,9
17,3,21,10
18,5,15,11
19,4,22,12
20,14,5,13
21,6,8,14
22,3,23,14
23,2,19,14
24,15,5,15
25,8,10,15
26,8,8,15
27,3,20,16
28,11,6,17
29,7,8,18
30,5,14,18
31,5,12,19
32,3,29,19
33,2,13,19
34,4,14,20
35,10,7,21
36,4,16,21
37,5,15,22
38,4,14,23
39,3,22,24
40,14,6,25
41,5,9,25
42,8,8,26
43,4,21,26
44,2,26,26
45,7,7,27
46,5,14,28
47,5,10,28
48,3,15,28
