ID,WIDTH,HEIGHT,GROUP
0,4,21,0
1,4,11,0
2,4,5,0
3,7,7,1
4,3,31,1
5,3,19,1
6,5,10,2
7,4,32,2
8,4,11,2
9,2,24,2
10,10,5,3
11,3,25,3
12,7,16,4
13,5,10,4
14,3,12,4
15,7,7,5
16,7,15,6
17,14,5,7
18,12,4,7
19,3,21,7
20,2,18,7
21,8,4,8
22,7,8,8
23,7,6,8
24,3,10,8
25,8,5,9
26,6,7,9
27,5,4,9
28,4,11,9
29,11,7,10
30,10,5,10
31,3,28,10
32,2,19,10
33,12,6,11
34,4,4,11
35,3,21,11
36,8,13,12
37,7,13,12
38,7,7,12
39,2,9,12
40,3,18,13
41,6,9,14
42,2,5,14
43,5,10,15
44,3,31,16
45,7,14,17
46,3,27,17
47,2,19,17
48,7,5,18
49,10,5,19
50,7,12,19
51,4,5,20
52,12,6,21
53,7,6,21
54,5,6,21
55,3,17,21
56,10,8,22
57,3,26,23
58,3,16,23
59,8,4,24
60,3,14,24
61,9,4,25
62,3,11,25
63,3,5,25
64,3,13,26
65,2,22,26
66,7,14,27
67,6,9,27
68,14,4,28
69,13,8,28
70,13,8,28
71,6,5,28
72,6,13,29
73,5,7,29
74,3,18,30
75,5,10,31
76,5,7,31
77,2,16,31
