ID,WIDTH,HEIGHT,GROUP
0,7,12,0
1,3,29,0
2,5,11,1
3,8,15,2
4,2,27,3
5,14,7,4
6,15,7,5
7,4,30,5
8,10,5,6
9,8,16,6
10,9,19,7
11,6,20,7
12,6,13,8
13,8,8,9
14,14,7,10
15,3,20,10
16,13,5,11
17,5,12,11
18,8,15,12
19,9,15,13
20,4,19,13
21,9,9,14
22,17,7,15
23,10,6,16
24,3,23,17
25,10,5,18
26,15,4,19
27,3,19,19
28,2,27,20
29,9,5,21
30,3,26,21
31,4,25,22
32,3,27,22
33,18,4,23
34,17,4,23
35,8,19,24
36,7,17,24
37,8,5,25
38,2,31,25
39,5,17,26
40,8,18,27
41,3,21,27
42,8,19,28
43,7,12,28
44,8,18,29
45,3,28,30
46,2,29,30
47,17,4,31
48,2,23,31
49,4,30,32
50,12,8,33
51,2,17,33
52,11,5,34
53,4,30,34
54,6,14,35
55,11,8,36
56,4,27,37
57,3,36,37
58,2,25,38
59,3,18,39
