ID,WIDTH,HEIGHT,GROUP
0,5,10,0
1,3,21,1
2,9,5,2
3,13,6,2
4,9,4,3
5,8,5,3
6,7,16,3
7,7,11,3
8,3,22,4
9,4,20,5
10,3,19,5
11,4,25,6
12,9,6,7
13,6,13,7
14,3,18,7
15,2,18,7
16,7,8,8
17,6,13,8
18,4,7,8
19,2,15,8
20,6,16,9
21,7,6,9
22,2,21,9
23,13,6,10
24,12,4,10
25,3,27,11
26,2,30,11
27,6,12,12
28,3,14,12
29,3,10,12
30,2,16,12
31,8,8,13
32,5,10,13
33,9,6,14
34,8,8,14
35,5,6,14
36,3,10,14
37,7,4,15
38,5,15,15
39,5,6,15
40,3,12,15
41,10,7,16
42,5,8,16
43,11,4,17
44,4,7,17
45,3,16,17
46,3,15,17
47,3,20,18
48,2,13,18
49,13,6,19
50,7,15,19
51,8,9,20
52,8,7,20
53,11,4,21
54,7,6,21
55,3,20,21
56,2,23,21
57,7,4,22
58,4,11,23
59,9,8,24
60,7,5,24
61,4,13,24
62,4,10,24
63,8,7,25
64,12,5,25
65,3,9,25
66,5,7,26
67,3,22,26
68,6,5,27
69,4,5,27
70,3,28,27
71,9,6,28
72,7,9,28
73,9,7,29
74,8,14,29
75,4,24,29
76,2,25,29
77,4,21,30
78,3,12,30
79,2,25,30
80,11,4,31
81,3,24,31
82,3,16,31
83,2,6,31
