ID,WIDTH,HEIGHT,GROUP
0,6,9,0
1,12,6,1
2,5,12,1
3,2,28,1
4,8,8,2
5,5,12,2
6,3,31,2
7,10,6,3
8,8,7,3
9,3,24,3
10,10,8,4
11,6,16,5
12,8,16,6
13,3,16,6
14,11,4,7
15,3,28,7
16,13,5,8
17,5,10,8
18,4,12,8
19,8,13,9
20,4,9,9
21,4,26,10
22,6,4,11
23,3,29,11
24,15,7,12
25,15,6,12
26,9,5,12
27,7,14,13
28,8,11,14
29,7,6,14
30,15,4,15
31,7,14,16
32,2,16,17
33,11,6,18
34,11,6,18
35,3,27,18
36,5,11,19
37,7,6,20
38,7,9,21
39,7,7,21
40,4,12,22
41,6,10,23
42,4,10,23
43,7,14,24
44,6,10,24
45,5,12,24
46,3,31,25
47,6,8,26
48,16,5,27
49,9,4,27
50,2,18,28
51,14,6,29
52,6,15,30
53,4,14,30
54,15,7,31
55,7,10,31
