ID,WIDTH,HEIGHT,GROUP
0,3,13,0
1,8,8,1
2,6,9,1
3,6,6,1
4,2,22,1
5,14,5,2
6,7,6,2
7,8,4,3
8,4,14,3
9,2,10,3
10,7,12,4
11,6,5,4
12,4,23,4
13,3,27,4
14,5,5,5
15,4,27,5
16,4,23,5
17,4,8,5
18,6,13,6
19,5,10,6
20,6,10,7
21,5,8,7
22,13,6,8
23,12,5,8
24,6,7,8
25,14,7,9
26,3,8,9
27,3,8,10
28,11,8,11
29,5,12,11
30,3,23,11
31,13,7,12
32,9,6,12
33,7,11,13
34,7,6,13
35,7,4,13
36,3,18,13
37,4,8,14
38,6,8,15
39,13,6,16
40,8,15,16
41,6,8,16
42,4,6,17
43,3,12,17
44,13,5,18
45,5,7,19
46,4,11,19
47,4,30,20
48,4,6,20
49,2,30,20
50,5,9,21
51,4,13,21
52,3,24,21
53,3,21,22
54,3,21,22
55,2,18,22
56,10,5,23
57,4,21,23
58,4,18,23
59,3,18,23
60,4,28,24
61,3,17,24
62,3,28,25
63,3,21,25
64,2,15,25
65,4,7,26
66,3,21,26
67,3,14,26
68,6,14,27
69,9,5,28
70,4,5,28
71,3,5,28
