ID,WIDTH,HEIGHT,GROUP
0,5,6,0
1,2,23,0
2,3,22,1
3,3,22,2
4,4,8,3
5,3,22,3
6,3,13,3
7,8,5,4
8,7,8,4
9,3,25,4
10,2,24,4
11,14,8,5
12,5,10,5
13,3,13,5
14,6,15,6
15,3,25,6
16,3,17,6
17,9,5,7
18,6,11,7
19,4,23,7
20,3,20,7
21,10,6,8
22,4,26,8
23,4,16,8
24,4,12,8
25,5,9,9
26,3,28,9
27,13,7,10
28,12,6,10
29,5,4,10
30,2,27,10
31,7,7,11
32,6,8,11
33,7,14,12
34,3,18,12
35,2,12,12
36,12,4,13
37,7,5,13
38,4,11,13
39,3,19,13
40,6,11,14
41,3,31,14
42,3,24,14
43,7,13,15
44,9,5,16
45,6,7,17
46,2,15,17
47,13,5,18
48,5,5,18
49,6,10,19
50,4,5,19
51,3,15,19
52,3,14,19
53,3,17,20
54,3,13,20
55,3,5,20
56,2,26,21
57,11,4,22
58,4,8,22
59,3,26,22
60,3,21,22
61,5,7,23
62,2,15,23
63,2,16,24
64,7,10,25
65,7,10,25
66,3,14,25
67,2,21,25
68,5,6,26
69,4,21,26
70,3,12,26
71,2,13,26
72,13,8,27
73,11,8,27
74,4,29,27
75,2,17,28
76,13,8,29
77,8,5,29
78,2,22,29
79,11,5,30
80,6,6,30
81,5,10,30
82,2,27,30
83,10,7,31
84,8,5,31
85,4,14,31
86,14,6,32
87,7,13,32
88,4,13,32
89,3,15,32
90,7,6,33
91,4,25,33
92,3,13,33
93,11,8,34
94,5,7,35
95,3,9,35
96,3,16,36
97,8,6,37
98,9,5,38
99,9,5,38
100,3,24,38
101,3,20,38
102,10,6,39
103,3,14,39
104,5,15,40
105,3,31,40
106,8,12,41
107,7,6,41
108,7,5,41
109,2,17,41
110,5,5,42
111,14,5,43
112,4,14,43
113,7,9,44
114,6,8,44
115,5,10,44
116,3,7,44
117,8,5,45
118,4,27,45
119,14,6,46
120,10,7,46
121,2,14,46
122,5,5,47
123,2,11,47
124,4,31,48
125,4,26,48
126,6,7,49
127,4,25,49
128,4,19,49
129,3,16,49
130,9,7,50
131,9,6,50
132,3,5,50
133,3,16,51
134,4,15,52
135,6,5,53
136,2,15,53
137,11,7,54
138,2,11,54
139,5,5,55
140,3,22,55
141,3,13,55
142,2,14,55
143,4,18,56
144,5,5,57
145,3,14,57
146,5,13,58
147,3,17,58
148,3,25,59
149,3,7,59
150,2,17,59
151,12,7,60
152,4,5,60
153,11,5,61
154,8,6,61
155,2,31,61
156,11,8,62
157,11,6,62
158,8,7,62
159,3,26,62
160,5,12,63
161,4,12,63
162,3,22,63
163,2,25,64
164,7,16,65
165,4,9,65
166,3,26,65
167,2,24,65
168,10,6,66
169,5,6,67
170,2,13,67
171,4,5,68
172,2,7,69
173,3,16,70
174,2,26,70
175,4,15,71
176,4,9,71
177,3,16,71
178,2,17,72
179,10,7,73
180,3,23,73
181,8,7,74
182,3,25,74
183,4,6,75
184,3,14,75
185,2,14,75
186,3,24,76
187,4,15,77
188,3,20,77
189,2,13,78
190,12,6,79
191,13,6,80
192,9,6,80
193,3,18,80
194,2,19,80
195,10,4,81
196,9,5,81
197,5,7,81
198,5,6,82
199,10,8,83
200,5,7,83
201,3,18,83
202,3,12,84
203,5,6,85
204,13,5,86
205,9,8,86
206,3,31,86
207,4,27,87
208,7,12,88
209,2,21,88
210,5,7,89
211,2,11,89
212,10,6,90
213,7,16,91
214,7,6,91
215,6,6,91
216,4,15,91
217,13,5,92
218,7,5,92
219,5,7,92
220,3,13,92
221,10,7,93
222,4,4,93
223,3,27,93
224,7,7,94
225,7,5,94
226,4,18,94
227,3,30,94
228,11,5,95
229,3,18,95
230,3,6,95
231,2,13,95
232,5,15,96
233,4,7,96
234,3,14,96
235,2,26,96
236,7,15,97
237,6,13,97
238,4,7,97
239,10,6,98
240,7,6,98
241,5,6,98
242,3,27,98
243,4,21,99
244,12,7,100
245,3,5,100
246,3,17,101
247,10,6,102
248,7,8,102
249,9,6,103
250,3,26,104
251,13,4,105
252,6,7,106
253,6,7,106
254,4,13,106
255,3,12,106
256,9,6,107
257,5,7,107
258,2,32,107
259,2,13,108
260,2,17,109
261,11,5,110
262,4,15,110
263,14,6,111
264,13,6,111
265,3,7,111
266,2,26,111
267,9,5,112
268,3,15,112
269,3,14,112
270,2,15,112
271,4,12,113
272,6,10,114
