ID,WIDTH,HEIGHT,GROUP
0,6,7,0
1,4,9,0
2,3,22,0
3,2,21,0
4,2,19,0
5,10,4,1
6,3,13,1
7,12,6,2
8,2,11,2
9,9,5,3
10,7,6,3
11,9,5,4
12,4,11,5
13,2,22,5
14,11,6,6
15,6,7,7
16,6,6,7
17,5,11,7
18,3,7,7
19,7,5,8
20,3,12,8
21,2,12,8
22,2,5,8
23,8,6,9
24,6,11,9
25,5,8,9
26,9,8,10
27,10,7,11
28,7,7,11
29,6,7,12
30,4,12,12
31,4,7,12
32,12,6,13
33,4,6,13
34,9,8,14
35,12,5,15
36,2,4,15
37,3,21,16
38,3,13,16
39,2,19,17
40,2,18,17
41,9,4,18
42,5,10,18
43,3,9,18
44,8,5,19
45,6,9,19
46,4,12,19
47,3,19,19
48,3,9,19
49,5,9,20
50,5,5,20
51,3,9,20
52,9,7,21
53,6,5,21
54,5,8,21
55,3,17,21
56,3,7,21
57,10,6,22
58,6,7,22
59,5,5,22
60,5,11,23
61,4,16,24
62,4,6,24
63,3,8,24
64,5,12,25
65,5,7,25
66,3,23,25
67,2,6,25
68,6,8,26
69,4,6,26
70,3,14,26
71,2,19,26
72,8,8,27
73,6,5,27
74,12,7,28
75,11,7,28
76,4,9,28
77,3,9,28
78,2,22,28
79,11,5,29
80,11,5,29
81,4,7,29
82,2,17,29
83,2,9,29
84,5,9,30
85,4,8,30
86,4,5,30
87,2,10,30
88,12,7,31
89,5,7,31
90,3,9,31
91,3,5,31
92,2,8,31
93,4,6,32
94,2,5,33
95,6,4,34
96,3,9,34
97,3,7,34
98,3,6,35
99,3,6,35
100,10,5,36
101,4,23,36
102,4,5,36
103,3,12,36
104,4,7,37
105,3,6,37
106,2,6,37
107,10,4,38
108,3,14,38
109,3,4,38
110,2,9,38
111,5,9,39
112,3,10,39
113,2,15,39
114,12,6,40
115,9,7,40
116,3,8,40
117,3,6,40
118,3,13,41
119,2,19,41
120,5,10,42
121,4,10,42
122,3,5,42
123,2,4,42
124,10,8,43
125,5,5,43
126,3,21,43
127,2,23,43
128,6,6,44
129,5,9,44
130,4,23,44
131,3,22,44
132,3,8,44
133,4,13,45
134,11,6,46
135,6,6,46
136,3,22,46
137,3,21,46
138,2,10,46
139,5,6,47
140,4,5,47
141,3,13,47
142,3,9,47
143,2,7,47
144,4,21,48
145,2,7,48
146,11,5,49
147,4,9,49
148,3,6,49
149,2,19,49
150,12,8,50
151,12,5,50
152,2,17,50
153,4,6,51
154,3,8,51
155,11,7,52
156,5,9,52
157,3,10,52
158,4,10,53
159,4,7,53
160,3,15,53
161,5,11,54
162,4,24,54
163,3,19,54
164,3,17,54
165,5,8,55
166,4,13,56
167,5,11,57
168,3,6,57
169,7,5,58
170,3,14,58
171,3,4,58
172,2,13,58
173,4,9,59
174,4,5,59
175,3,13,59
176,2,12,59
177,10,6,60
178,6,5,60
179,4,8,60
180,3,6,60
181,6,5,61
182,5,5,61
183,3,10,61
184,3,5,61
185,2,4,62
186,2,21,63
187,9,6,64
188,5,8,64
189,4,6,64
190,3,6,64
191,5,7,65
192,4,22,65
193,3,10,65
194,3,5,65
195,3,5,65
196,12,8,66
197,5,6,66
198,4,6,66
199,3,10,66
200,7,7,67
201,6,11,67
202,3,18,67
203,3,8,67
204,3,7,67
205,12,6,68
206,5,10,68
207,3,20,68
208,9,8,69
209,5,8,69
210,4,8,69
211,2,10,69
212,2,7,69
213,4,7,70
214,3,11,70
215,10,5,71
216,5,7,71
217,2,11,71
218,5,11,72
219,6,9,73
220,5,10,73
221,4,23,73
222,4,20,73
223,3,9,73
224,4,9,74
225,3,20,74
226,3,17,75
227,6,5,76
228,3,15,76
229,3,9,76
230,2,8,77
231,6,6,78
232,4,6,78
233,5,7,79
234,2,15,79
235,6,9,80
236,5,7,80
237,3,8,80
238,8,5,81
239,4,8,81
240,2,12,81
241,5,9,82
242,3,5,82
243,3,4,82
244,6,12,83
245,4,16,83
246,4,8,84
247,3,19,84
248,2,18,85
249,9,8,86
250,5,8,86
251,3,19,86
252,3,14,86
253,11,6,87
254,5,7,87
255,4,23,87
256,4,13,87
257,4,5,87
258,6,5,88
259,2,22,88
260,10,7,89
261,4,5,89
262,3,11,89
263,3,4,89
264,6,8,90
265,6,6,90
266,3,16,90
267,3,5,90
268,9,6,91
269,6,8,91
270,5,7,91
271,3,15,91
272,9,6,92
273,4,10,92
274,4,8,92
275,3,6,92
276,3,6,92
277,10,7,93
278,9,4,93
279,8,4,93
280,4,8,93
281,5,9,94
282,3,10,94
283,6,8,95
284,2,15,95
285,4,9,96
286,2,17,96
287,9,6,97
288,5,6,97
289,4,23,97
290,3,6,97
291,8,5,98
292,6,9,98
293,2,9,98
294,9,5,99
295,5,7,99
296,5,5,99
297,2,6,99
298,9,8,100
299,8,6,100
300,4,8,100
301,2,9,100
302,11,4,101
303,6,11,101
304,5,4,101
305,4,8,101
306,3,9,101
307,9,8,102
308,9,7,102
309,5,7,102
310,9,5,103
311,9,5,103
312,5,8,103
313,4,9,103
314,2,5,103
315,4,20,104
316,6,8,105
317,11,6,106
318,5,5,106
319,4,6,106
320,2,19,106
321,6,6,107
322,5,5,108
323,6,6,109
324,5,8,109
325,4,17,109
326,4,11,109
327,7,6,110
328,2,4,110
329,10,7,111
330,9,5,111
331,3,9,112
332,4,5,113
333,11,8,114
334,10,7,114
335,6,7,114
336,6,5,114
337,4,9,114
338,12,6,115
339,6,4,115
340,5,9,115
341,4,5,115
342,3,6,115
343,10,7,116
344,5,5,116
345,4,6,116
346,2,19,116
347,5,6,117
348,4,22,117
349,10,7,118
350,10,7,118
351,10,6,118
352,4,15,118
353,3,23,118
354,11,7,119
355,4,23,119
356,4,5,119
357,6,7,120
358,5,7,120
359,4,4,120
360,2,10,120
361,10,5,121
362,9,8,121
363,6,11,121
364,4,6,121
365,3,7,121
366,3,7,122
367,3,5,122
368,3,5,122
369,9,4,123
370,3,9,123
371,2,14,123
372,2,11,123
373,2,7,123
374,2,17,124
375,9,5,125
376,5,6,125
377,4,7,125
378,8,7,126
379,8,6,126
380,4,4,126
381,3,13,126
382,3,9,126
383,3,10,127
384,6,4,128
385,4,18,128
386,4,8,128
387,2,6,128
388,3,10,129
389,11,7,130
390,4,5,130
391,3,13,130
392,8,4,131
393,3,7,131
394,8,6,132
395,6,6,132
396,5,7,132
397,3,11,132
398,3,5,132
399,9,6,133
400,5,10,133
401,5,6,133
402,3,7,133
403,6,8,134
404,6,7,135
