ID,WIDTH,HEIGHT,GROUP
0,12,7,0
1,7,5,0
2,14,7,1
3,13,8,1
4,6,15,1
5,5,11,2
6,3,30,2
7,7,5,3
8,3,18,3
9,7,14,4
10,6,15,4
11,9,5,5
12,9,6,6
13,4,15,6
14,4,18,7
15,13,4,8
16,5,14,9
17,4,31,9
18,3,22,9
19,11,6,10
20,5,12,10
21,4,14,10
22,8,6,11
23,8,6,11
24,3,31,12
25,3,28,12
26,2,19,12
27,10,7,13
28,10,7,13
29,5,14,13
30,4,31,14
31,2,20,14
32,2,18,14
33,6,8,15
34,2,17,15
35,2,13,15
36,12,7,16
37,7,6,17
38,9,6,18
39,7,6,18
40,5,12,18
41,7,4,19
42,6,6,19
43,4,22,19
44,11,5,20
45,8,6,20
46,3,21,20
47,3,25,21
48,8,8,22
49,8,16,23
50,8,7,23
51,5,12,23
52,3,18,24
53,2,28,24
54,5,15,25
55,4,9,25
56,3,19,25
57,10,7,26
58,6,15,26
59,3,15,26
60,2,31,27
61,4,16,28
62,2,21,29
63,5,13,30
64,5,13,31
65,2,28,31
66,12,5,32
67,12,5,32
68,3,17,33
69,12,5,34
70,7,7,34
71,4,23,34
72,8,12,35
73,5,16,35
74,5,13,35
75,3,30,36
76,9,7,37
77,9,6,37
78,3,16,38
79,13,6,39
80,9,7,39
81,4,14,39
82,12,6,40
83,8,9,40
84,8,5,40
85,15,5,41
86,14,7,41
87,6,14,41
88,8,16,42
89,4,14,42
90,2,18,42
91,7,5,43
92,3,29,43
93,2,24,43
94,9,4,44
95,5,13,44
96,3,23,44
97,12,7,45
98,14,4,46
99,9,4,47
100,10,7,48
101,9,7,48
102,5,9,48
103,11,7,49
104,5,12,50
105,2,19,50
106,8,12,51
107,8,4,51
108,6,12,51
109,12,5,52
110,4,13,53
111,4,12,53
112,3,13,53
113,4,22,54
114,3,19,54
115,11,6,55
116,8,9,55
117,3,17,55
118,15,8,56
119,8,12,56
120,2,29,57
121,15,6,58
122,15,5,58
123,12,4,58
124,3,21,59
125,2,24,59
126,13,5,60
127,7,12,60
128,5,12,60
129,13,7,61
130,4,22,61
131,4,12,61
132,8,9,62
133,12,5,63
134,5,13,63
135,4,11,64
136,14,5,65
137,13,4,65
138,2,20,65
139,8,7,66
140,3,20,66
141,15,5,67
142,6,8,67
143,4,19,67
144,2,24,68
145,12,8,69
146,5,12,69
147,4,32,69
148,9,6,70
149,6,11,70
150,5,15,70
151,7,8,71
152,3,19,72
153,13,5,73
154,3,21,73
155,8,11,74
156,14,5,75
157,5,15,75
158,4,18,75
159,2,30,76
160,4,11,77
161,9,7,78
162,16,6,79
163,8,9,79
164,8,5,80
165,7,15,81
166,4,8,81
167,7,16,82
168,7,5,82
169,5,11,83
170,3,31,83
171,5,12,84
172,9,5,85
173,8,7,86
174,6,10,86
175,5,10,87
176,2,16,88
177,11,6,89
178,8,15,89
179,5,13,89
180,14,7,90
181,7,14,90
182,6,9,91
183,4,16,91
184,8,16,92
185,16,5,93
186,5,10,93
187,6,15,94
188,13,6,95
189,5,16,95
190,3,18,95
191,6,10,96
192,4,28,96
193,4,15,96
194,4,9,97
195,3,15,97
196,10,8,98
197,7,9,98
198,8,6,99
199,6,11,99
200,2,20,99
201,16,5,100
202,7,9,100
203,7,8,100
204,7,8,101
