        20       100       100
       150        10        15        53
      1536        32        48         3
       736        32        23         3
       713        31        23        10
       552        24        23        16
      1392        29        48         4
      1452        33        44         2
      1053        39        27         1
      1560        39        40         2
       480        12        40        16
       589        19        31         7
       682        31        22         1
       456        19        24        16
      1974        47        42         1
       864        18        48         4
       972        27        36         3
      2025        45        45         4
       198        18        11         9
       480        16        30        10
      1505        43        35         2
