        20       100       100
       782        46        17         4
      2024        46        44         3
       612        34        18         7
       266        19        14        14
       798        38        21         1
       595        17        35         4
       864        18        48         3
      1056        32        33         4
       703        19        37         7
       611        13        47        10
       735        21        35         2
       675        25        27        11
       468        39        12        12
       572        13        44         3
       891        33        27         5
       340        10        34         8
       143        11        13        30
       666        18        37         4
      1152        48        24         4
       702        18        39         2
