        20       100       100
       500        20        25        15
       585        45        13         8
       700        35        20         5
       570        38        15         7
      2162        47        46         2
       551        19        29        13
      1564        34        46         1
       686        49        14        12
       430        43        10         7
       420        20        21        16
      1050        25        42         7
      1290        43        30         2
       429        11        39        11
       340        17        20         1
       308        11        28        20
       270        15        18         2
       527        31        17         2
       680        20        34         8
       696        29        24         3
       805        23        35         5
