        20       100       100
       460        23        20        14
       255        17        15        10
       928        29        32         4
      1512        42        36         2
       288        18        16        19
       792        33        24        11
       414        23        18         8
       266        14        19         5
      1140        30        38         4
       315        21        15         9
      1125        45        25         7
       756        21        36         8
      1008        48        21         8
       512        16        32         7
       675        15        45         1
       910        26        35         2
       684        19        36         2
      1404        39        36         2
      1848        44        42         3
      1232        44        28         2
